demand_type,time_period,origin_zone,dest_zone,demand
cycling,AM Peak (7-9am),30103102120,30103101606,44.40308929
cycling,AM Peak (7-9am),30103102120,30103102104,43.20268243
cycling,AM Peak (7-9am),30103102120,30103102108,11.28365009
cycling,AM Peak (7-9am),30103102120,30103102109,12.5898819
cycling,AM Peak (7-9am),30103102120,30103102110,17.90712549
cycling,AM Peak (7-9am),30103102120,30103102139,7.686273804
cycling,AM Peak (7-9am),30103102120,30203103603,8.287864197
cycling,AM Peak (7-9am),30103102120,30203103708,11.46256116
cycling,AM Peak (7-9am),30103102120,30501110923,24.59177484
cycling,AM Peak (7-9am),30103102126,30101100209,7.593210815
cycling,AM Peak (7-9am),30103102126,30103101601,16.07612817
cycling,AM Peak (7-9am),30103102126,30103101801,17.16870026
cycling,AM Peak (7-9am),30103102126,30103102112,11.28365009
cycling,AM Peak (7-9am),30103102126,30103102139,22.2261795
cycling,AM Peak (7-9am),30103102126,30301104808,53.96294604
cycling,AM Peak (7-9am),30103102126,30302105803,13.58633142
cycling,AM Peak (7-9am),30103102130,30103101621,8.756179993
cycling,AM Peak (7-9am),30103102130,30103101624,9.512653992
cycling,AM Peak (7-9am),30103102130,30103102014,31.68452374
cycling,AM Peak (7-9am),30103102130,30103102031,34.22297131
cycling,AM Peak (7-9am),30103102130,30103102036,28.10446387
cycling,AM Peak (7-9am),30103102130,30103102037,9.205462341
cycling,AM Peak (7-9am),30103102130,30203103603,33.88709619
cycling,AM Peak (7-9am),30103102130,30501110612,6.733466797
cycling,AM Peak (7-9am),30103102130,30501110804,7.758455383
cycling,AM Peak (7-9am),30103102137,30103102104,13.29334503
cycling,AM Peak (7-9am),30103102139,30101100111,1.736100052
cycling,AM Peak (7-9am),30103102139,30103102104,15.71582092
cycling,AM Peak (7-9am),30201102201,30202102736,7.430768738
cycling,AM Peak (7-9am),30201102201,30503113117,6.825937073
cycling,AM Peak (7-9am),30201102205,30203104034,12.14394556
cycling,AM Peak (7-9am),30201102227,30201102205,21.10725116
cycling,AM Peak (7-9am),30201102227,30201102518,37.44764893
cycling,AM Peak (7-9am),30201102227,30202102706,17.30701013
cycling,AM Peak (7-9am),30201102227,30202102820,10.18556824
cycling,AM Peak (7-9am),30201102227,30203103506,6.646672516
cycling,AM Peak (7-9am),30201102227,30204104523,15.62409412
cycling,AM Peak (7-9am),30201102227,30504113301,9.430101135
cycling,AM Peak (7-9am),30201102228,30204104522,9.187995178
cycling,AM Peak (7-9am),30201102317,30103101701,6.418060883
cycling,AM Peak (7-9am),30201102317,30202102726,8.578762207
cycling,AM Peak (7-9am),30201102317,30202102736,5.508077942
cycling,AM Peak (7-9am),30201102317,30204104620,27.35671234
cycling,AM Peak (7-9am),30201102325,30201102327,7.76950824
cycling,AM Peak (7-9am),30201102327,30503113006,7.76950824
cycling,AM Peak (7-9am),30201102401,30503112905,9.512653992
cycling,AM Peak (7-9am),30201102418,30201102416,6.733466797
cycling,AM Peak (7-9am),30201102418,30201102431,6.945689575
cycling,AM Peak (7-9am),30201102418,30202102712,37.93320258
cycling,AM Peak (7-9am),30201102418,30202102915,11.61446375
cycling,AM Peak (7-9am),30201102418,30202103001,17.70341809
cycling,AM Peak (7-9am),30201102418,30204104408,24.05523682
cycling,AM Peak (7-9am),30201102418,30503112010,19.91252426
cycling,AM Peak (7-9am),30201102419,30201102325,7.76950824
cycling,AM Peak (7-9am),30201102431,30203103909,3.010189117
cycling,AM Peak (7-9am),30201102501,30202102820,13.10449512
cycling,AM Peak (7-9am),30201102501,30504113730,7.200103638
cycling,AM Peak (7-9am),30201102505,30201102515,7.90936853
cycling,AM Peak (7-9am),30201102519,30201102606,61.04151666
cycling,AM Peak (7-9am),30201102519,30203103708,7.12478949
cycling,AM Peak (7-9am),30201102519,30503112620,30.51276227
cycling,AM Peak (7-9am),30201102604,30201102312,8.287864197
cycling,AM Peak (7-9am),30201102604,30201102505,21.93757697
cycling,AM Peak (7-9am),30201102604,30201102607,63.79204022
cycling,AM Peak (7-9am),30201102604,30202102820,23.70889838
cycling,AM Peak (7-9am),30201102604,30202102913,7.335732422
cycling,AM Peak (7-9am),30201102604,30202103120,6.733466797
cycling,AM Peak (7-9am),30201102604,30202103214,7.065530945
cycling,AM Peak (7-9am),30201102604,30202103223,6.418060883
cycling,AM Peak (7-9am),30201102604,30202103302,22.63793689
cycling,AM Peak (7-9am),30201102604,30302105812,7.393825378
cycling,AM Peak (7-9am),30201102604,30501110519,19.50687134
cycling,AM Peak (7-9am),30201102604,30503113006,8.902700562
cycling,AM Peak (7-9am),30201102606,30201102519,9.205462341
cycling,AM Peak (7-9am),30201102607,30201102604,39.32517773
cycling,AM Peak (7-9am),30201102607,30501110531,7.890919861
cycling,AM Peak (7-9am),30201102607,30503111913,5.698023224
cycling,AM Peak (7-9am),30201102617,30201102616,8.287864197
cycling,AM Peak (7-9am),30201102617,30202102914,24.35589673
cycling,AM Peak (7-9am),30201102617,30202103119,15.01630365
cycling,AM Peak (7-9am),30201102617,30204104111,14.50154285
cycling,AM Peak (7-9am),30201102617,30204104128,18.01660034
cycling,AM Peak (7-9am),30201102617,30302105802,13.10449512
cycling,AM Peak (7-9am),30201102617,30404110411,16.84914734
cycling,AM Peak (7-9am),30201102617,30501110519,10.94391638
cycling,AM Peak (7-9am),30202102702,30202102726,10.54307379
cycling,AM Peak (7-9am),30202102702,30202103011,6.97445636
cycling,AM Peak (7-9am),30202102702,30401108419,13.10449512
cycling,AM Peak (7-9am),30202102702,30501110531,26.25126245
cycling,AM Peak (7-9am),30202102702,30503112206,16.07612817
cycling,AM Peak (7-9am),30202102702,30503113007,11.46256116
cycling,AM Peak (7-9am),30202102706,30202102727,11.1135083
cycling,AM Peak (7-9am),30202102706,30202102736,16.38160754
cycling,AM Peak (7-9am),30202102706,30204104522,11.46256116
cycling,AM Peak (7-9am),30202102708,30202102820,6.316714996
cycling,AM Peak (7-9am),30202102712,30202102708,16.94676794
cycling,AM Peak (7-9am),30202102712,30202102728,9.205462341
cycling,AM Peak (7-9am),30202102722,30204104620,5.253997131
cycling,AM Peak (7-9am),30202102726,30203103901,20.19154779
cycling,AM Peak (7-9am),30202102726,30501110622,10.54307379
cycling,AM Peak (7-9am),30202102726,30503112613,9.519827637
cycling,AM Peak (7-9am),30202102727,30101100125,8.746172119
cycling,AM Peak (7-9am),30202102727,30201102302,8.600818726
cycling,AM Peak (7-9am),30202102727,30202102706,20.0768139
cycling,AM Peak (7-9am),30202102727,30202102708,6.799410217
cycling,AM Peak (7-9am),30202102727,30202102712,25.91007355
cycling,AM Peak (7-9am),30202102727,30202102726,32.43788501
cycling,AM Peak (7-9am),30202102727,30202102912,9.648473999
cycling,AM Peak (7-9am),30202102727,30204104611,9.989302673
cycling,AM Peak (7-9am),30202102727,30503113122,14.34301965
cycling,AM Peak (7-9am),30202102728,30202102708,27.88558716
cycling,AM Peak (7-9am),30202102728,30202102712,62.89247577
cycling,AM Peak (7-9am),30202102728,30202102820,9.179060059
cycling,AM Peak (7-9am),30202102728,30202103120,37.64193243
cycling,AM Peak (7-9am),30202102728,30202103415,45.80248328
cycling,AM Peak (7-9am),30202102728,30203103603,29.13808606
cycling,AM Peak (7-9am),30202102728,30501111101,15.49731793
cycling,AM Peak (7-9am),30202102729,30202102712,37.02358185
cycling,AM Peak (7-9am),30202102729,30503112505,7.76950824
cycling,AM Peak (7-9am),30202102736,30202102727,5.508077942
cycling,AM Peak (7-9am),30202102736,30204104621,7.913616699
cycling,AM Peak (7-9am),30202102740,30201102604,5.768498474
cycling,AM Peak (7-9am),30202102802,30204104545,7.393825378
cycling,AM Peak (7-9am),30202102812,30501110624,5.257574829
cycling,AM Peak (7-9am),30202102815,30202103120,1.681528458
cycling,AM Peak (7-9am),30202102820,30202103007,5.768498474
cycling,AM Peak (7-9am),30202102820,30202103423,25.21934302
cycling,AM Peak (7-9am),30202102820,30501111103,8.578762207
cycling,AM Peak (7-9am),30202102820,30502111518,15.43728735
cycling,AM Peak (7-9am),30202102820,30503112403,11.46256116
cycling,AM Peak (7-9am),30202102822,30202102909,6.97445636
cycling,AM Peak (7-9am),30202102830,30202103405,6.617271759
cycling,AM Peak (7-9am),30202102830,30203103920,5.698023224
cycling,AM Peak (7-9am),30202102906,30202103315,9.205462341
cycling,AM Peak (7-9am),30202102908,30202103315,5.257574829
cycling,AM Peak (7-9am),30202102909,30202102706,15.97141406
cycling,AM Peak (7-9am),30202102909,30202102812,13.12563123
cycling,AM Peak (7-9am),30202102909,30202102822,6.97445636
cycling,AM Peak (7-9am),30202102909,30202102827,7.90936853
cycling,AM Peak (7-9am),30202102909,30202102914,47.4484599
cycling,AM Peak (7-9am),30202102909,30204104605,6.698373779
cycling,AM Peak (7-9am),30202102909,30501110517,7.978608765
cycling,AM Peak (7-9am),30202102909,30501111101,5.253997131
cycling,AM Peak (7-9am),30202102909,30503112706,9.8813703
cycling,AM Peak (7-9am),30202102914,30201102617,9.321303101
cycling,AM Peak (7-9am),30202102914,30202102802,10.94391638
cycling,AM Peak (7-9am),30202102914,30202103217,8.746172119
cycling,AM Peak (7-9am),30202103001,30103101801,12.14394556
cycling,AM Peak (7-9am),30202103001,30202102820,25.21934302
cycling,AM Peak (7-9am),30202103001,30203103701,10.18556824
cycling,AM Peak (7-9am),30202103004,30202102728,9.8813703
cycling,AM Peak (7-9am),30202103011,30203104017,3.105734436
cycling,AM Peak (7-9am),30202103103,30202103110,7.200103638
cycling,AM Peak (7-9am),30202103110,30202102830,6.617271759
cycling,AM Peak (7-9am),30202103119,30201102205,7.12478949
cycling,AM Peak (7-9am),30202103119,30201102617,7.90936853
cycling,AM Peak (7-9am),30202103120,30202103415,28.55488959
cycling,AM Peak (7-9am),30202103120,30503112505,1.681528458
cycling,AM Peak (7-9am),30202103214,30203103903,6.825937073
cycling,AM Peak (7-9am),30202103217,30202102914,36.19390112
cycling,AM Peak (7-9am),30202103217,30202103106,7.12478949
cycling,AM Peak (7-9am),30202103217,30202103221,17.21955609
cycling,AM Peak (7-9am),30202103217,30305107612,9.519827637
cycling,AM Peak (7-9am),30202103217,30501110519,11.28365009
cycling,AM Peak (7-9am),30202103217,30501111027,13.27090131
cycling,AM Peak (7-9am),30202103221,30404110005,8.746172119
cycling,AM Peak (7-9am),30202103225,30202102909,6.452692505
cycling,AM Peak (7-9am),30202103302,30202102902,7.90936853
cycling,AM Peak (7-9am),30202103315,30202102906,29.40732666
cycling,AM Peak (7-9am),30202103315,30203103815,7.76950824
cycling,AM Peak (7-9am),30202103315,30404110411,5.768498474
cycling,AM Peak (7-9am),30202103315,30503112902,6.326192841
cycling,AM Peak (7-9am),30202103315,30503113122,22.12323877
cycling,AM Peak (7-9am),30202103405,30202102727,8.600818726
cycling,AM Peak (7-9am),30202103405,30202103112,6.306274689
cycling,AM Peak (7-9am),30202103405,30202103120,9.321303101
cycling,AM Peak (7-9am),30202103405,30202103415,17.3102887
cycling,AM Peak (7-9am),30202103405,30203103603,14.69033008
cycling,AM Peak (7-9am),30202103405,30203104034,6.617271759
cycling,AM Peak (7-9am),30202103405,30204104616,14.5578656
cycling,AM Peak (7-9am),30202103405,30403109405,8.287864197
cycling,AM Peak (7-9am),30202103405,30501111109,7.978608765
cycling,AM Peak (7-9am),30202103405,30503112806,7.134725952
cycling,AM Peak (7-9am),30202103405,30504113721,6.733466797
cycling,AM Peak (7-9am),30202103411,30202102909,27.80666278
cycling,AM Peak (7-9am),30202103415,30202102728,9.512653992
cycling,AM Peak (7-9am),30202103415,30202103004,27.87587207
cycling,AM Peak (7-9am),30202103415,30203103808,9.528567566
cycling,AM Peak (7-9am),30202103415,30503112505,10.94391638
cycling,AM Peak (7-9am),30202103417,30202103419,7.593210815
cycling,AM Peak (7-9am),30202103417,30203104028,10.9753952
cycling,AM Peak (7-9am),30202103419,30202103423,7.593210815
cycling,AM Peak (7-9am),30202103422,30202102820,16.34827045
cycling,AM Peak (7-9am),30202103422,30301104814,7.978608765
cycling,AM Peak (7-9am),30202103422,30403109615,12.5898819
cycling,AM Peak (7-9am),30202103423,30202103001,55.84771198
cycling,AM Peak (7-9am),30202103423,30202103008,6.306274689
cycling,AM Peak (7-9am),30202103423,30202103415,27.66932648
cycling,AM Peak (7-9am),30202103423,30202103417,15.4823573
cycling,AM Peak (7-9am),30202103423,30203103512,30.37688354
cycling,AM Peak (7-9am),30202103423,30203103603,7.62163324
cycling,AM Peak (7-9am),30202103423,30203103808,17.90348511
cycling,AM Peak (7-9am),30202103423,30203103909,6.799410217
cycling,AM Peak (7-9am),30202103423,30203104003,33.72055273
cycling,AM Peak (7-9am),30202103423,30501111110,17.72969739
cycling,AM Peak (7-9am),30202103423,30503112501,15.4823573
cycling,AM Peak (7-9am),30203103505,30204104412,11.53699695
cycling,AM Peak (7-9am),30203103506,30203104017,22.01391547
cycling,AM Peak (7-9am),30203103509,30201102416,6.418060883
cycling,AM Peak (7-9am),30203103509,30202103311,8.578762207
cycling,AM Peak (7-9am),30203103509,30203103512,8.30388092
cycling,AM Peak (7-9am),30203103509,30203103603,7.62163324
cycling,AM Peak (7-9am),30203103509,30203103802,6.67915863
cycling,AM Peak (7-9am),30203103509,30203104029,13.27090131
cycling,AM Peak (7-9am),30203103509,30204104104,14.06145587
cycling,AM Peak (7-9am),30203103509,30204104408,6.733466797
cycling,AM Peak (7-9am),30203103509,30204104510,5.678556152
cycling,AM Peak (7-9am),30203103512,30501110519,15.43728735
cycling,AM Peak (7-9am),30203103512,30503112620,15.90949744
cycling,AM Peak (7-9am),30203103512,30503112904,17.19220563
cycling,AM Peak (7-9am),30203103513,30201102425,27.3549588
cycling,AM Peak (7-9am),30203103603,30101100609,1.328706383
cycling,AM Peak (7-9am),30203103603,30103102014,23.70152795
cycling,AM Peak (7-9am),30203103603,30202102728,29.13808606
cycling,AM Peak (7-9am),30203103603,30203103908,4.678810608
cycling,AM Peak (7-9am),30203103603,30203103909,20.82528668
cycling,AM Peak (7-9am),30203103603,30302105928,8.258651489
cycling,AM Peak (7-9am),30203103603,30303106613,11.1135083
cycling,AM Peak (7-9am),30203103603,30403109430,8.746172119
cycling,AM Peak (7-9am),30203103603,30503112810,6.799410217
cycling,AM Peak (7-9am),30203103603,30503113111,6.418060883
cycling,AM Peak (7-9am),30203103708,30203103603,9.571458679
cycling,AM Peak (7-9am),30203103802,30203103509,6.67915863
cycling,AM Peak (7-9am),30203103802,30203103815,13.39919617
cycling,AM Peak (7-9am),30203103802,30203104026,15.59628583
cycling,AM Peak (7-9am),30203103807,30202102803,10.51157196
cycling,AM Peak (7-9am),30203103807,30301104814,8.756179993
cycling,AM Peak (7-9am),30203103807,30304107008,6.552053955
cycling,AM Peak (7-9am),30203103807,30501111103,13.58633142
cycling,AM Peak (7-9am),30203103807,30503112619,13.27090131
cycling,AM Peak (7-9am),30203103808,30202103417,28.90068768
cycling,AM Peak (7-9am),30203103808,30203104034,17.90348511
cycling,AM Peak (7-9am),30203103815,30202102820,22.95513721
cycling,AM Peak (7-9am),30203103816,30203103802,5.253997131
cycling,AM Peak (7-9am),30203103901,30503112804,10.54307379
cycling,AM Peak (7-9am),30203103909,30404110331,10.94391638
cycling,AM Peak (7-9am),30203103909,30503112704,5.141306
cycling,AM Peak (7-9am),30203103911,30202102706,29.98615198
cycling,AM Peak (7-9am),30203103920,30203103924,16.75243286
cycling,AM Peak (7-9am),30203103921,30203103924,7.978608765
cycling,AM Peak (7-9am),30203103924,30103101701,10.18556824
cycling,AM Peak (7-9am),30203103924,30203103701,8.258651489
cycling,AM Peak (7-9am),30203103924,30203103909,13.58633142
cycling,AM Peak (7-9am),30203103924,30203103919,5.253997131
cycling,AM Peak (7-9am),30203103924,30203103920,41.5450412
cycling,AM Peak (7-9am),30203103924,30203103921,50.19548907
cycling,AM Peak (7-9am),30203103924,30204104104,22.78941101
cycling,AM Peak (7-9am),30203103924,30305107401,9.648473999
cycling,AM Peak (7-9am),30203103924,30502111409,10.54307379
cycling,AM Peak (7-9am),30203103930,30203103911,55.0673819
cycling,AM Peak (7-9am),30203103931,30103101701,11.28365009
cycling,AM Peak (7-9am),30203103931,30203103708,8.013201111
cycling,AM Peak (7-9am),30203104003,30201102501,6.733466797
cycling,AM Peak (7-9am),30203104003,30202103417,6.418060883
cycling,AM Peak (7-9am),30203104003,30203103603,6.452692505
cycling,AM Peak (7-9am),30203104003,30203104017,13.846091
cycling,AM Peak (7-9am),30203104003,30503112904,7.134725952
cycling,AM Peak (7-9am),30203104009,30503113104,8.408376038
cycling,AM Peak (7-9am),30203104017,30202102820,3.105734436
cycling,AM Peak (7-9am),30203104017,30202103007,15.64929431
cycling,AM Peak (7-9am),30203104017,30202103110,13.27090131
cycling,AM Peak (7-9am),30203104017,30203103603,9.205462341
cycling,AM Peak (7-9am),30203104017,30203103708,7.197184509
cycling,AM Peak (7-9am),30203104017,30203104027,7.335732422
cycling,AM Peak (7-9am),30203104017,30203104032,28.32581616
cycling,AM Peak (7-9am),30203104024,30202103423,12.14394556
cycling,AM Peak (7-9am),30203104024,30203103808,37.37407166
cycling,AM Peak (7-9am),30203104024,30203104028,5.513100525
cycling,AM Peak (7-9am),30203104025,30102100728,16.13360144
cycling,AM Peak (7-9am),30203104025,30203104020,8.003075012
cycling,AM Peak (7-9am),30203104025,30503112614,9.989302673
cycling,AM Peak (7-9am),30203104028,30202103415,11.26547992
cycling,AM Peak (7-9am),30203104028,30203104024,37.37407166
cycling,AM Peak (7-9am),30203104034,30202103405,6.617271759
cycling,AM Peak (7-9am),30203104034,30203103807,5.253997131
cycling,AM Peak (7-9am),30203104034,30503112501,9.512653992
cycling,AM Peak (7-9am),30204104101,30203103804,6.383564941
cycling,AM Peak (7-9am),30204104104,30203103509,6.733466797
cycling,AM Peak (7-9am),30204104104,30204104143,7.39326123
cycling,AM Peak (7-9am),30204104104,30204104509,8.186981689
cycling,AM Peak (7-9am),30204104107,30204104111,7.430768738
cycling,AM Peak (7-9am),30204104111,30204104134,8.013201111
cycling,AM Peak (7-9am),30204104111,30204104509,15.43728735
cycling,AM Peak (7-9am),30204104121,30204104134,7.065530945
cycling,AM Peak (7-9am),30204104128,30201102617,10.25449585
cycling,AM Peak (7-9am),30204104128,30203103815,7.90936853
cycling,AM Peak (7-9am),30204104134,30204104101,6.383564941
cycling,AM Peak (7-9am),30204104134,30204104111,14.47603638
cycling,AM Peak (7-9am),30204104134,30204104129,16.23548846
cycling,AM Peak (7-9am),30204104134,30204104308,5.678556152
cycling,AM Peak (7-9am),30204104134,30204104408,7.065530945
cycling,AM Peak (7-9am),30204104202,30204104212,9.321303101
cycling,AM Peak (7-9am),30204104211,30204104204,5.253997131
cycling,AM Peak (7-9am),30204104211,30204104208,7.465766541
cycling,AM Peak (7-9am),30204104211,30501110531,7.453548889
cycling,AM Peak (7-9am),30204104212,30103101701,11.07387671
cycling,AM Peak (7-9am),30204104212,30201102414,11.07387671
cycling,AM Peak (7-9am),30204104212,30203103603,10.18556824
cycling,AM Peak (7-9am),30204104212,30204104202,16.83915295
cycling,AM Peak (7-9am),30204104212,30204104218,33.69415045
cycling,AM Peak (7-9am),30204104212,30204104226,6.326192841
cycling,AM Peak (7-9am),30204104213,30204104308,44.38856506
cycling,AM Peak (7-9am),30204104213,30204104404,48.16450092
cycling,AM Peak (7-9am),30204104213,30204104408,28.28875854
cycling,AM Peak (7-9am),30204104213,30404110118,12.06212109
cycling,AM Peak (7-9am),30204104213,30503112907,7.12478949
cycling,AM Peak (7-9am),30204104218,30201102506,9.179060059
cycling,AM Peak (7-9am),30204104224,30204104401,7.465766541
cycling,AM Peak (7-9am),30204104224,30204104404,14.47603638
cycling,AM Peak (7-9am),30204104224,30204104408,30.95144879
cycling,AM Peak (7-9am),30204104303,30202102812,7.197184509
cycling,AM Peak (7-9am),30204104303,30203103505,11.53699695
cycling,AM Peak (7-9am),30204104303,30204104302,6.858932983
cycling,AM Peak (7-9am),30204104303,30204104308,25.27085663
cycling,AM Peak (7-9am),30204104303,30204104401,12.14394556
cycling,AM Peak (7-9am),30204104303,30204104404,43.14595422
cycling,AM Peak (7-9am),30204104303,30204104408,35.01042822
cycling,AM Peak (7-9am),30204104303,30503112619,9.989302673
cycling,AM Peak (7-9am),30204104303,30504113505,8.013201111
cycling,AM Peak (7-9am),30204104308,30204104104,18.35475427
cycling,AM Peak (7-9am),30204104308,30204104404,32.33084091
cycling,AM Peak (7-9am),30204104401,30204104211,7.465766541
cycling,AM Peak (7-9am),30204104401,30303106516,4.951914948
cycling,AM Peak (7-9am),30204104404,30204104224,7.90936853
cycling,AM Peak (7-9am),30204104404,30204104303,43.83112262
cycling,AM Peak (7-9am),30204104404,30503112614,8.258651489
cycling,AM Peak (7-9am),30204104408,30204104121,7.065530945
cycling,AM Peak (7-9am),30204104408,30204104128,15.53100177
cycling,AM Peak (7-9am),30204104408,30204104213,14.67146484
cycling,AM Peak (7-9am),30204104408,30204104224,8.578762207
cycling,AM Peak (7-9am),30204104408,30204104303,19.50687134
cycling,AM Peak (7-9am),30204104408,30204104404,7.90936853
cycling,AM Peak (7-9am),30204104508,30204104616,3.581423035
cycling,AM Peak (7-9am),30204104509,30202103108,6.452692505
cycling,AM Peak (7-9am),30204104509,30203103512,24.43373248
cycling,AM Peak (7-9am),30204104509,30203103801,6.858932983
cycling,AM Peak (7-9am),30204104509,30203103815,34.78621313
cycling,AM Peak (7-9am),30204104509,30204104104,14.92584955
cycling,AM Peak (7-9am),30204104509,30204104111,30.94084424
cycling,AM Peak (7-9am),30204104509,30204104510,8.280064514
cycling,AM Peak (7-9am),30204104509,30204104516,16.50827661
cycling,AM Peak (7-9am),30204104509,30204104535,7.12478949
cycling,AM Peak (7-9am),30204104509,30204104620,14.77865216
cycling,AM Peak (7-9am),30204104509,30503112706,13.39919617
cycling,AM Peak (7-9am),30204104516,30204104509,8.746172119
cycling,AM Peak (7-9am),30204104516,30204104522,24.59177484
cycling,AM Peak (7-9am),30204104522,30201102228,6.734570496
cycling,AM Peak (7-9am),30204104522,30202102706,45.42475568
cycling,AM Peak (7-9am),30204104522,30202102726,9.519827637
cycling,AM Peak (7-9am),30204104522,30202102820,13.92536292
cycling,AM Peak (7-9am),30204104522,30204104508,7.065530945
cycling,AM Peak (7-9am),30204104522,30204104516,32.85777454
cycling,AM Peak (7-9am),30204104523,30503112104,15.62409412
cycling,AM Peak (7-9am),30204104601,30202103117,7.065530945
cycling,AM Peak (7-9am),30204104601,30204104508,7.065530945
cycling,AM Peak (7-9am),30204104601,30204104621,9.205462341
cycling,AM Peak (7-9am),30204104601,30503112512,6.733466797
cycling,AM Peak (7-9am),30204104616,30202102706,3.581423035
cycling,AM Peak (7-9am),30204104617,30204104616,10.5809447
cycling,AM Peak (7-9am),30204104620,30202102736,13.16761383
cycling,AM Peak (7-9am),30204104621,30204104601,9.205462341
cycling,AM Peak (7-9am),30301104711,30301104913,7.758455383
cycling,AM Peak (7-9am),30301104711,30302105604,14.95736566
cycling,AM Peak (7-9am),30301104802,30301104804,10.9753952
cycling,AM Peak (7-9am),30301104802,30502111702,6.799410217
cycling,AM Peak (7-9am),30301104804,30103101401,9.519827637
cycling,AM Peak (7-9am),30301104804,30103101701,6.837392212
cycling,AM Peak (7-9am),30301104804,30202103225,9.179060059
cycling,AM Peak (7-9am),30301104804,30203103603,7.134725952
cycling,AM Peak (7-9am),30301104804,30203103708,8.258651489
cycling,AM Peak (7-9am),30301104804,30301104802,27.82454254
cycling,AM Peak (7-9am),30301104804,30301104814,29.4598186
cycling,AM Peak (7-9am),30301104804,30305107353,10.54307379
cycling,AM Peak (7-9am),30301104804,30501110624,17.83321497
cycling,AM Peak (7-9am),30301104804,30502111301,25.09086407
cycling,AM Peak (7-9am),30301104804,30502111303,9.430101135
cycling,AM Peak (7-9am),30301104804,30502111310,24.70901923
cycling,AM Peak (7-9am),30301104804,30502111723,6.452692505
cycling,AM Peak (7-9am),30301104804,30502111728,27.42460291
cycling,AM Peak (7-9am),30301104808,30103102126,21.15237903
cycling,AM Peak (7-9am),30301104808,30501110536,9.179060059
cycling,AM Peak (7-9am),30301104808,30502111301,3.312900116
cycling,AM Peak (7-9am),30301104813,30101100129,1.851446091
cycling,AM Peak (7-9am),30301104814,30301104804,20.496513
cycling,AM Peak (7-9am),30301104816,30301104814,1.452543304
cycling,AM Peak (7-9am),30301104816,30502111702,11.1135083
cycling,AM Peak (7-9am),30301104817,30203103909,9.321303101
cycling,AM Peak (7-9am),30301104913,30103102108,15.46396417
cycling,AM Peak (7-9am),30301104913,30201102414,6.418060883
cycling,AM Peak (7-9am),30301104913,30301104711,22.94307269
cycling,AM Peak (7-9am),30301104913,30303106009,5.257574829
cycling,AM Peak (7-9am),30301104913,30303106511,6.452692505
cycling,AM Peak (7-9am),30301104913,30503113122,7.90936853
cycling,AM Peak (7-9am),30301104921,30103101701,1.904794769
cycling,AM Peak (7-9am),30301105102,30103102031,1.349320496
cycling,AM Peak (7-9am),30301105102,30301104913,13.58633142
cycling,AM Peak (7-9am),30301105102,30503112825,7.978608765
cycling,AM Peak (7-9am),30301105109,30103101701,7.978608765
cycling,AM Peak (7-9am),30301105109,30301105102,23.01430847
cycling,AM Peak (7-9am),30301105109,30301105119,15.03569971
cycling,AM Peak (7-9am),30301105109,30301105129,6.418060883
cycling,AM Peak (7-9am),30301105109,30301105135,7.12478949
cycling,AM Peak (7-9am),30301105109,30303106201,56.40524091
cycling,AM Peak (7-9am),30301105109,30303106209,24.82485999
cycling,AM Peak (7-9am),30301105109,30303106222,8.30388092
cycling,AM Peak (7-9am),30301105109,30303106316,15.62409412
cycling,AM Peak (7-9am),30301105109,30501110531,37.16669214
cycling,AM Peak (7-9am),30301105109,30501110537,7.90936853
cycling,AM Peak (7-9am),30301105109,30501110601,10.25449585
cycling,AM Peak (7-9am),30301105109,30504113612,11.84010944
cycling,AM Peak (7-9am),30301105119,30302105808,9.512653992
cycling,AM Peak (7-9am),30301105135,30301105109,7.12478949
cycling,AM Peak (7-9am),30301105138,30303106207,7.4761521
cycling,AM Peak (7-9am),30301105142,30301104914,1.893281113
cycling,AM Peak (7-9am),30302105204,30302105206,25.21934302
cycling,AM Peak (7-9am),30302105204,30302105801,8.287864197
cycling,AM Peak (7-9am),30302105204,30501111204,10.9753952
cycling,AM Peak (7-9am),30302105205,30302105910,2.443315247
cycling,AM Peak (7-9am),30302105205,30303106221,7.065530945
cycling,AM Peak (7-9am),30302105205,30305107632,13.39919617
cycling,AM Peak (7-9am),30302105205,30306108023,11.26547992
cycling,AM Peak (7-9am),30302105205,30403109615,11.28365009
cycling,AM Peak (7-9am),30302105206,30302105204,72.33744867
cycling,AM Peak (7-9am),30302105206,30302105219,12.5898819
cycling,AM Peak (7-9am),30302105206,30302105312,23.39675555
cycling,AM Peak (7-9am),30302105206,30302105802,8.013201111
cycling,AM Peak (7-9am),30302105206,30302105812,12.5898819
cycling,AM Peak (7-9am),30302105206,30302105910,23.36623682
cycling,AM Peak (7-9am),30302105206,30303106516,7.913616699
cycling,AM Peak (7-9am),30302105206,30403109615,7.889146484
cycling,AM Peak (7-9am),30302105206,30501110536,11.28365009
cycling,AM Peak (7-9am),30302105206,30501110707,15.97912488
cycling,AM Peak (7-9am),30302105206,30501111008,7.12478949
cycling,AM Peak (7-9am),30302105217,30302105204,38.58638672
cycling,AM Peak (7-9am),30302105217,30302105529,6.733466797
cycling,AM Peak (7-9am),30302105217,30304107116,30.89065967
cycling,AM Peak (7-9am),30302105225,30301104905,10.9753952
cycling,AM Peak (7-9am),30302105225,30302105914,43.5341745
cycling,AM Peak (7-9am),30302105225,30302105917,9.087042847
cycling,AM Peak (7-9am),30302105225,30304107101,7.12478949
