location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Story Bridge Eastern-side,48609,48603,183.99141,"LINESTRING(153.0960096 -27.4109013,153.0946516 -27.4120363)",7.890919861,1.451861471422394
Story Bridge Eastern-side,50411,63422,199.94351,"LINESTRING(153.0932859 -27.4888888,153.0912878 -27.4886051)",17.745313019999998,3.5480601712674997
Story Bridge Eastern-side,50413,33502,93.09193,"LINESTRING(153.0906979 -27.4885213,153.0897675 -27.4883898)",17.745313019999998,1.6519454374859284
Story Bridge Eastern-side,50464,52718,8.10372,"LINESTRING(153.086735 -27.4879605,153.086654 -27.4879491)",17.745313019999998,0.14380304802643434
Story Bridge Eastern-side,51083,167599,7.66025,"LINESTRING(153.116084 -27.5012368,153.1160075 -27.5012256)",2.589456146,0.019835881442396498
Story Bridge Eastern-side,51085,51083,49.15027,"LINESTRING(153.116084 -27.5012368,153.1160008 -27.5016741)",2.589456146,0.1272724687290594
Story Bridge Eastern-side,52718,129244,22.26801,"LINESTRING(153.086654 -27.4879491,153.0864314 -27.4879179)",17.745313019999998,0.3951528077824902
Story Bridge Eastern-side,52726,63187,83.01165,"LINESTRING(153.0851283 -27.487735,153.0842985 -27.4876186)",17.745313019999998,1.473067713556683
Story Bridge Eastern-side,52797,92716,12.62025,"LINESTRING(153.0706943 -27.4692521,153.0706123 -27.4693394)",17.83321497,0.22505963122514253
Story Bridge Eastern-side,53074,53357,169.88721,"LINESTRING(153.0760708 -27.4671616,153.0743914 -27.4669145)",17.83321497,3.029635136583534
Story Bridge Eastern-side,53357,333282,68.79496,"LINESTRING(153.0743914 -27.4669145,153.0737138 -27.4670206)",17.83321497,1.2268353105325513
Story Bridge Eastern-side,53631,53074,87.56547,"LINESTRING(153.0769463 -27.4672225,153.0760708 -27.4671616)",17.83321497,1.5615738504590861
Story Bridge Eastern-side,54034,21744,19.20637,"LINESTRING(153.0775798 -27.4669032,153.0777087 -27.4670329)",17.83321497,0.3425113250033589
Story Bridge Eastern-side,54035,54034,91.47645,"LINESTRING(153.0775798 -27.4669032,153.0776147 -27.4661138)",17.83321497,1.6313191975424566
Story Bridge Eastern-side,54079,226277,233.01031,"LINESTRING(153.0805769 -27.4645037,153.0816525 -27.4626445)",17.83321497,4.155322948456341
Story Bridge Eastern-side,55098,194778,109.76867,"LINESTRING(153.1857044 -27.5188439,153.1866507 -27.519363)",5.183619477000001,0.5689990157763857
Story Bridge Eastern-side,55099,55098,53.81765,"LINESTRING(153.1866507 -27.519363,153.187113342104 -27.5196193995479)",5.183619477000001,0.27897021874636907
Story Bridge Eastern-side,55101,55099,18.07226,"LINESTRING(153.187113342104 -27.5196193995479,153.1872687 -27.5197055)",3.827074158,0.06916387922265707
Story Bridge Eastern-side,55103,55101,128.75615,"LINESTRING(153.1872687 -27.5197055,153.1884852 -27.5201067)",3.827074158,0.4927593343485716
Story Bridge Eastern-side,55105,55103,40.47649,"LINESTRING(153.1884852 -27.5201067,153.1888904 -27.5201586)",3.827074158,0.1549065288855454
Story Bridge Eastern-side,55107,55105,70.94896,"LINESTRING(153.1888904 -27.5201586,153.1896054 -27.5202185)",3.827074158,0.2715269313529757
Story Bridge Eastern-side,55132,55133,33.90691,"LINESTRING(153.1897977 -27.5209396,153.1896123 -27.5206821)",1.356545319,0.0459962600422543
Story Bridge Eastern-side,55133,55135,65.56361,"LINESTRING(153.1896123 -27.5206821,153.1891324 -27.520322)",1.356545319,0.08894000824224159
Story Bridge Eastern-side,55135,14614,210.98848,"LINESTRING(153.1891324 -27.520322,153.1871056 -27.5197969)",1.356545319,0.28621543490692514
Story Bridge Eastern-side,55458,55969,244.37978,"LINESTRING(153.2189429 -27.5216061,153.2193546 -27.5194315)",2.483472107,0.6069103671447965
Story Bridge Eastern-side,55459,55458,58.39058,"LINESTRING(153.2193546 -27.5194315,153.2187698 -27.5193552)",2.483472107,0.14501137674155204
Story Bridge Eastern-side,55969,55971,85.85747,"LINESTRING(153.2189429 -27.5216061,153.2198001 -27.5217337)",2.483472107,0.21322463192258928
Story Bridge Eastern-side,55971,55975,74.95804,"LINESTRING(153.2198001 -27.5217337,153.2205485 -27.521845)",2.483472107,0.18615620153539028
Story Bridge Eastern-side,55975,268208,85.77988,"LINESTRING(153.2204091 -27.5225957,153.2205485 -27.521845)",2.483472107,0.21303193932180717
Story Bridge Eastern-side,57717,57719,224.38232,"LINESTRING(153.0333146 -27.5379124,153.0323101 -27.5362974)",7.978608765,1.7902587450630347
Story Bridge Eastern-side,57719,71505,40.32452,"LINESTRING(153.0323098 -27.5359335,153.0323101 -27.5362974)",7.978608765,0.3217335687164178
