node_id,X,Y
49757,153.1673065,-27.4371859
49758,152.9488256,-27.508464
49759,152.9513982,-27.5112274
49763,152.949975,-27.5161628
49765,152.9495107,-27.5164668
49767,152.9486926,-27.5169997
49769,152.94827,-27.5175754
49771,152.9502955,-27.5125295
49773,152.9498068,-27.5129675
49775,152.9497226,-27.5147371
49777,152.9500328,-27.5154934
49781,152.948688,-27.5088912
49783,152.9487237,-27.508897
49788,152.9856299,-27.3747241
49789,152.985926,-27.3750948
49790,152.9842253,-27.3788419
49791,152.9842421,-27.3787726
49793,152.984428,-27.3782096
49794,152.989933,-27.3797046
49795,152.9908764,-27.379837
49796,152.9849353,-27.3740012
49797,152.9847774,-27.3746905
49801,152.9865711,-27.3746863
49802,152.9868401,-27.3732192
49803,152.9863807,-27.3725277
49804,152.986897,-27.3732792
49806,152.9872485,-27.3738738
49809,152.9874093,-27.3741774
49813,152.986183,-27.3735491
49814,152.9874717,-27.3729481
49816,152.989307,-27.3731345
49817,152.9883347,-27.3733018
49818,152.9860764,-27.3717517
49819,152.9867113,-27.3723437
49820,152.9933009,-27.3564171
49821,152.9925209,-27.3602096
49823,152.9925085,-27.3602769
49824,152.9854492,-27.3939886
49825,152.9853476,-27.393697
49826,152.9869576,-27.4015163
49827,152.9871393,-27.4026549
49829,152.987154,-27.4026908
49831,152.9871904,-27.4027436
49832,152.9889335,-27.4046657
49833,152.990226,-27.4055056
49835,152.9903442,-27.4056001
49837,152.9907244,-27.4059286
49839,152.9908374,-27.4061942
49841,152.9880464,-27.4037167
49844,152.972037,-27.4650919
49845,152.9723042,-27.4650611
49846,153.0336586,-27.453011
49848,152.9981486,-27.3981724
49849,152.9980913,-27.3984647
49851,152.9976636,-27.4007727
49853,152.9983344,-27.3972249
49857,153.0321898,-27.4533183
49858,152.9880202,-27.3718263
49859,152.9874676,-27.3718435
49860,152.9873533,-27.3716979
49861,152.987364,-27.3717276
49863,152.9873216,-27.3718155
49865,152.9872438,-27.3718312
49867,152.9871601,-27.3717603
49869,152.987169,-27.3716987
49871,152.9872339,-27.3716518
49874,152.9871948,-27.3718686
49875,152.986962,-27.3720531
49881,152.9868884,-27.3713949
49884,152.9885754,-27.3719078
49885,152.9889777,-27.3719391
49887,152.9898357,-27.3720639
49889,152.9900694,-27.3720848
49891,152.9901503,-27.3720918
49892,152.989999,-27.3728546
49893,152.9899433,-27.37227
49895,152.9899185,-27.3721436
49896,152.9251738,-27.3951695
49903,152.9247559,-27.3975076
49906,152.9238241,-27.3973947
49907,152.9243268,-27.3974466
49908,152.925898,-27.395982
49911,152.9237928,-27.3974863
49913,152.9223578,-27.398396
49914,152.9235971,-27.3945337
49915,152.9236747,-27.3953907
49917,152.9237686,-27.396017
49921,152.9231329,-27.3977959
49922,153.0456965,-27.6196052
49923,153.0453139,-27.6196395
49924,153.0481008,-27.6195248
49925,153.047346,-27.6195425
49928,153.0498503,-27.6197976
49929,153.0485202,-27.6195283
49932,153.0450958,-27.6194578
49933,153.0452078,-27.6194557
49935,153.0453055,-27.6195324
49939,153.0452385,-27.6197231
49941,153.0450882,-27.6197305
49943,153.045004,-27.6195338
49947,153.0468544,-27.6194802
49948,153.0500446,-27.6197928
49949,153.0501404,-27.6198241
49950,153.0497943,-27.6197112
49953,153.0473427,-27.6194474
49955,153.0485324,-27.6194402
49959,153.0502232,-27.6196434
49961,153.0451201,-27.6191348
49964,153.0449004,-27.6205302
49965,153.0449863,-27.620538
49967,153.045042,-27.6206553
49969,153.0448869,-27.620742
49971,153.0448074,-27.620596
49975,153.0451312,-27.6200413
49976,153.043755,-27.624202
49977,153.0443341,-27.623631
49979,153.0443948,-27.6232938
49981,153.0444814,-27.6229333
49983,153.0446345,-27.6218879
49985,153.0447868,-27.6212337
49988,153.0479783,-27.6234317
49989,153.0483451,-27.6235461
49990,153.0473693,-27.6233573
49991,153.0475226,-27.6233601
49995,153.0472071,-27.6229351
49997,153.0470221,-27.622614
49999,153.0470123,-27.6221285
50000,153.0450744,-27.6187875
50001,153.0455517,-27.6187951
50003,153.0463843,-27.6190554
50005,153.0468354,-27.6190631
50007,153.0471207,-27.6189937
50009,153.0487014,-27.6186197
50010,153.049978,-27.618495
50011,153.0493107,-27.6190721
50013,153.0486312,-27.6190271
50014,153.049634,-27.6191786
50016,153.0584902,-27.6117222
50017,153.05846,-27.6122205
50019,153.0582924,-27.6128708
50020,153.0586235,-27.6138947
50021,153.0588003,-27.6150468
50023,153.0583348,-27.6135624
50026,153.057587,-27.6162023
50027,153.0570872,-27.6164762
50031,153.0584742,-27.6153955
50035,153.057585,-27.613661
50037,153.0569696,-27.6139413
50038,153.0558642,-27.6138349
50039,153.0559572,-27.6127449
50041,153.0556165,-27.6126759
50043,153.0565794,-27.6139221
50044,153.0556573,-27.6145306
50045,153.0555487,-27.6153644
50052,153.0562448,-27.6120693
50053,153.0568108,-27.6121073
50055,153.0575886,-27.6122315
50058,153.0580341,-27.6144497
50060,153.0592345,-27.6135589
50062,153.059295,-27.6128779
50064,153.0610869,-27.6120955
50065,153.0609496,-27.612818
50067,153.0607644,-27.6132622
50070,153.0603238,-27.613977
50073,153.0595862,-27.6153628
50075,153.0604028,-27.6154768
50077,153.0612387,-27.6156132
50078,153.0597104,-27.6146604
50080,153.0605243,-27.6147703
50085,153.0695038,-27.492103
50086,153.0666159,-27.4940502
50087,153.067597,-27.4939848
50091,153.068049,-27.4939797
50097,153.0768527,-27.4949619
50099,153.0731583,-27.4943803
50101,153.0741526,-27.4945368
50103,153.0751594,-27.4946953
50110,153.0765059,-27.4966661
50112,153.0737944,-27.4962408
50113,153.0728025,-27.4960851
50115,153.0718158,-27.4959303
50117,153.0748032,-27.496399
50120,153.0761181,-27.498572
50121,153.0761454,-27.4984379
50122,153.0735266,-27.4926157
50125,153.0729455,-27.4954002
50129,153.0724767,-27.4976464
50130,153.074545,-27.4926704
50133,153.0740037,-27.4952456
50137,153.0734641,-27.4978103
50145,153.0785334,-27.4987949
50149,153.0795574,-27.4989097
50151,153.0805058,-27.4990186
50153,153.0811404,-27.4991114
50155,153.0755316,-27.4929154
50158,153.074473,-27.4979778
50162,153.0794914,-27.4936724
50163,153.0795324,-27.4931331
50164,153.0791569,-27.4954611
50165,153.0793244,-27.4945651
50169,153.0791198,-27.4956593
50172,153.0696912,-27.4971185
50173,153.0701686,-27.4948393
50174,153.0706194,-27.4972648
50175,153.0710211,-27.4953876
50176,153.0715071,-27.4974583
50179,153.0718979,-27.4955245
50181,153.067431,-27.4928055
50182,153.068009,-27.4949922
50184,153.0683597,-27.4969086
50185,153.0679677,-27.4960393
50188,153.066796,-27.4950484
50191,153.0691764,-27.4950582
50192,153.0666127,-27.4961743
50193,153.0655052,-27.4950385
50195,153.0729119,-27.497724
50196,153.0761813,-27.4982613
50202,153.0659155,-27.4947166
50203,153.066384,-27.4958012
50204,153.0606736,-27.4967795
50205,153.0622682,-27.4958474
50207,153.0642599,-27.4947073
50208,153.0611722,-27.4975693
50209,153.0627491,-27.4966263
50211,153.0647078,-27.4954813
50212,153.0614846,-27.4980641
50213,153.0624137,-27.4975085
50215,153.0629692,-27.4983889
50221,153.0652298,-27.4970452
50225,153.0661908,-27.4964741
50226,153.05955,-27.4949955
50227,153.0599719,-27.4947583
50228,153.0794806,-27.5021628
50231,153.0811485,-27.4996466
50232,153.0812133,-27.498725
50233,153.0822612,-27.4988819
50234,153.088327,-27.5034889
50235,153.0873592,-27.5034037
50236,153.0873861,-27.5032838
50238,153.0867884,-27.5060882
50241,153.0872324,-27.5036516
50242,153.0866026,-27.5071075
50243,153.0867791,-27.5061389
50247,153.0873335,-27.5034204
50249,153.0871901,-27.5034016
50251,153.0871681,-27.5033744
50255,153.0873584,-27.503249
50257,153.0867345,-27.5032352
50259,153.0871954,-27.5032472
50261,153.0861955,-27.5043847
50263,153.0862791,-27.503905
50265,153.0865645,-27.4993607
50267,153.0864642,-27.4998883
50269,153.0863776,-27.5001089
50270,153.0908215,-27.4994482
50271,153.0913494,-27.4966307
50272,153.0906562,-27.5003307
50275,153.0901773,-27.5027517
50277,153.0901932,-27.5026703
50281,153.0939889,-27.5044122
50283,153.0927767,-27.5041032
50284,153.0936175,-27.5061105
50285,153.0933319,-27.5076104
50286,153.093905,-27.5044413
50287,153.0938439,-27.5048327
50290,153.0929235,-27.5041251
50291,153.0938461,-27.5042506
50292,153.093815,-27.5044017
50293,153.0928984,-27.5042429
50295,153.092724,-27.5046561
50296,153.0927686,-27.5044101
50297,153.0927685,-27.5042342
50298,153.0924469,-27.5066934
50300,153.0925087,-27.5070991
50301,153.0924995,-27.5068914
50304,153.0927512,-27.5042133
50306,153.0896521,-27.5064352
50307,153.0919492,-27.5067449
50309,153.0923096,-27.5067998
50310,153.0940015,-27.5042778
50314,153.0881654,-27.5043668
50315,153.090421,-27.5047087
50317,153.0926532,-27.5050469
50318,153.0942907,-27.49641
50319,153.0943884,-27.4958464
50320,153.0928399,-27.5040837
50321,153.0929927,-27.5032594
50323,153.0930097,-27.5031701
50325,153.0934695,-27.500757
50327,153.0940182,-27.4978777
50329,153.0942282,-27.4967753
50337,153.0916065,-27.5029628
50340,153.0939332,-27.5042378
50341,153.0941048,-27.5034301
50343,153.0944003,-27.501863
50345,153.0945772,-27.5009249
50347,153.0948726,-27.4993585
50349,153.095119,-27.4980519
50350,153.0960181,-27.496372
50351,153.095325,-27.4961227
50353,153.0949216,-27.4959048
50354,153.0969776,-27.4967165
50355,153.0962933,-27.4964665
50359,153.0945218,-27.4956856
50360,153.0947895,-27.4957151
50361,153.0950907,-27.495646
50364,153.1011362,-27.4965228
50365,153.1012678,-27.4965404
50366,153.0968928,-27.4955976
50367,153.0970691,-27.4955699
50369,153.0973122,-27.4955647
50371,153.0983664,-27.4958996
50373,153.0991633,-27.4962138
50375,153.1000322,-27.4963621
50376,153.1005296,-27.4964357
50377,153.1009284,-27.4964939
50381,153.1003461,-27.4964089
50384,153.099434,-27.4947158
50385,153.0997535,-27.4929499
50387,153.0991973,-27.4960254
50390,153.0930243,-27.4954944
50391,153.092991,-27.4956695
50393,153.0928151,-27.4965964
50395,153.0926062,-27.4976969
50396,153.0895794,-27.4964928
50397,153.0886762,-27.4963539
50400,153.0897167,-27.4965074
50403,153.0899095,-27.4965163
50406,153.0924684,-27.4931399
50407,153.0928643,-27.4910549
50409,153.0928726,-27.4910095
50411,153.0932859,-27.4888888
50412,153.0905398,-27.4893838
50413,153.0906979,-27.4885213
50414,153.0894973,-27.4950707
50415,153.0895866,-27.4945834
50417,153.0896119,-27.4944456
50418,153.0897576,-27.4936508
50419,153.0899304,-27.4927081
50421,153.0900355,-27.4921351
50423,153.0897316,-27.4937924
50427,153.0900709,-27.4919416
50428,153.090258,-27.4908945
50429,153.0903098,-27.4906044
50430,153.090195,-27.4912474
50431,153.0902476,-27.490953
50435,153.090468,-27.4897755
50439,153.0901865,-27.4912948
50442,153.0894881,-27.495514
50443,153.0894817,-27.4954835
50446,153.0860914,-27.495388
50448,153.0865899,-27.49477
50449,153.0867251,-27.4940261
50451,153.0868749,-27.4932025
50453,153.0861978,-27.4951534
50456,153.0861563,-27.4911441
50457,153.0859934,-27.492045
50458,153.0862643,-27.4905468
50461,153.0859391,-27.4923448
50463,153.0858111,-27.493053
50464,153.086735,-27.4879605
50465,153.0865244,-27.4891086
50469,153.0853279,-27.4944034
50471,153.0856483,-27.4939228
50473,153.0855202,-27.4942901
50476,153.0875708,-27.4917861
50481,153.0872965,-27.4932618
50487,153.0898829,-27.4995793
50490,153.0920656,-27.5005443
50502,153.0921768,-27.5089199
50503,153.0907403,-27.506676
50505,153.0908027,-27.5066846
50510,153.0879997,-27.5052663
50511,153.0902542,-27.5056053
50515,153.093333,-27.507874
50516,153.0923402,-27.5078231
50517,153.0919111,-27.5077603
50519,153.0906751,-27.5078457
50521,153.0878118,-27.5062867
50524,153.0941788,-27.5086047
50525,153.0946146,-27.5062603
50528,153.0983981,-27.5059307
50529,153.0957795,-27.5055384
50534,153.0902591,-27.5076139
50536,153.0880323,-27.5071981
50537,153.0879719,-27.5075515
50538,153.0890888,-27.5072745
50539,153.0889086,-27.5084257
50541,153.0901528,-27.5061502
50547,153.0928846,-27.5075393
50548,153.0946223,-27.5124813
50549,153.0936044,-27.512333
50551,153.0926713,-27.5119313
50552,153.0973281,-27.5122415
50553,153.0960947,-27.5126958
50557,153.0929401,-27.5106586
50559,153.0936339,-27.5100769
50560,153.09596,-27.5134417
50561,153.0954777,-27.5133949
50563,153.0918999,-27.5128519
50564,153.0980759,-27.5137666
50565,153.0979616,-27.513749
50571,153.0947285,-27.5137085
50573,153.0970168,-27.51948
50574,153.1018387,-27.5202082
50575,153.0994934,-27.5198255
50578,153.0959854,-27.5175779
50579,153.0963994,-27.5175733
50581,153.0967057,-27.5175426
50583,153.0972571,-27.517513
50586,153.0959727,-27.5183265
50587,153.0963555,-27.5183852
50590,153.096442,-27.5180348
50592,153.0963802,-27.5183449
50593,153.0964027,-27.518232
50597,153.0973152,-27.5172011
50598,153.0986608,-27.5177269
50599,153.0989017,-27.5165392
50601,153.09979,-27.516642
50603,153.1011976,-27.5171063
50607,153.0965109,-27.5180346
50609,153.096486,-27.5181425
50611,153.0964304,-27.5183524
50613,153.0991635,-27.5184993
50615,153.1003651,-27.5186744
50617,153.1024759,-27.5189891
50619,153.0995834,-27.5193697
50621,153.0992407,-27.5188647
50624,153.0944735,-27.5171395
50625,153.0946781,-27.5166327
50627,153.0948237,-27.5159786
50629,153.094926,-27.5154163
50631,153.0944206,-27.5148965
50633,153.0941247,-27.5146702
50635,153.0935106,-27.5143876
50637,153.0935391,-27.5165386
50639,153.0933081,-27.5157512
50641,153.0953166,-27.5154787
50643,153.0937825,-27.5150587
50644,153.1000908,-27.5127906
50645,153.1000475,-27.5138026
50646,153.098906,-27.514541
50647,153.0996909,-27.5155373
50648,153.1010857,-27.5181051
50649,153.1011633,-27.5176468
50654,153.1024679,-27.5138026
50655,153.1015667,-27.5140158
50657,153.1008028,-27.5139168
50661,153.0987343,-27.5151957
50663,153.0988273,-27.5154754
50664,153.102288,-27.5126992
50666,153.1048283,-27.5115342
50667,153.103833,-27.511565
50668,153.1076997,-27.5132837
50669,153.1072928,-27.5125707
50671,153.1057472,-27.511729
50675,153.1051201,-27.514541
50677,153.1078358,-27.5138612
50680,153.1011379,-27.5127449
50681,153.1015238,-27.5117854
50682,153.10294,-27.5111611
50683,153.1038072,-27.5110854
50685,153.1021933,-27.5112144
50691,153.1018957,-27.5119928
50693,153.1028184,-27.5117882
50695,153.1019655,-27.5107795
50697,153.1052317,-27.5138559
50699,153.1056265,-27.5133992
50701,153.1065984,-27.5129862
50702,153.099078,-27.5127221
50703,153.099275,-27.5118386
50705,153.0994467,-27.5112297
50707,153.0978255,-27.512342
50708,153.0921682,-27.5088191
50712,153.0944891,-27.5107175
50715,153.0952981,-27.5114275
50717,153.0947897,-27.510959
50721,153.0925483,-27.5094162
50723,153.0924873,-27.5093696
50729,153.0977573,-27.5123231
50733,153.0978343,-27.5118961
50735,153.1002192,-27.5113438
50737,153.1006912,-27.5113895
50739,153.0986497,-27.5107071
50741,153.102234,-27.5088691
50743,153.1000395,-27.5085342
50745,153.0998164,-27.5084973
50747,153.1023656,-27.5081636
50748,153.1046851,-27.5095494
50750,153.1057295,-27.5084434
50753,153.1049527,-27.5075703
50757,153.1031718,-27.5077202
50759,153.1046133,-27.5091526
50761,153.1048969,-27.5083673
50763,153.1051776,-27.5067525
50764,153.101335,-27.5080247
50769,153.1026224,-27.5067915
50771,153.1014883,-27.5062272
50772,153.1001557,-27.5077419
50774,153.1014549,-27.5065835
50775,153.1005672,-27.5065494
50779,153.1022276,-27.50737
50781,153.1055952,-27.5065378
50783,153.1049076,-27.5053885
50784,153.1050452,-27.5042398
50785,153.1050137,-27.5039765
50786,153.1050736,-27.5048106
50787,153.1050504,-27.5043345
50791,153.1049324,-27.5053455
50793,153.1049613,-27.5052848
50796,153.1086264,-27.5062535
50797,153.1094151,-27.5053778
50799,153.1082086,-27.5066424
50802,153.1098267,-27.5127345
50803,153.1090159,-27.5129473
50804,153.1017228,-27.5055532
50805,153.1016121,-27.505763
50806,153.1014492,-27.5073277
50807,153.100939,-27.507249
50809,153.0944325,-27.5100205
50811,153.0926649,-27.5103741
50813,153.0923127,-27.5121412
50817,153.0941875,-27.5112472
50819,153.0934124,-27.5113362
50820,153.0962913,-27.5089288
50821,153.0962021,-27.5093904
50822,153.0960943,-27.5099397
50823,153.0965027,-27.5107577
50824,153.0986162,-27.5102919
50825,153.0972144,-27.5105124
50826,153.0951704,-27.508759
50827,153.095307,-27.5080512
50829,153.0954242,-27.5072962
50830,153.1054434,-27.5121697
50833,153.1036934,-27.5132881
50835,153.1041269,-27.5127314
50839,153.1048283,-27.5130871
50841,153.1031546,-27.5134601
50843,153.1035151,-27.5122878
50844,153.113432,-27.5152664
50845,153.113357,-27.5152545
50847,153.1117261,-27.5143983
50849,153.1124842,-27.5097909
50851,153.1123978,-27.5103733
50852,153.1136605,-27.5140612
50853,153.1135733,-27.5140468
50855,153.1136245,-27.5095487
50857,153.1137256,-27.5095675
50858,153.1113918,-27.511966
50859,153.1122801,-27.5110819
50860,153.1121369,-27.5119543
50861,153.1132827,-27.5125086
50867,153.1116109,-27.5085159
50868,153.1133867,-27.5070476
50869,153.113605,-27.5058681
50871,153.1138502,-27.5054166
50873,153.1130469,-27.5078346
50876,153.1146924,-27.5043126
50877,153.114706,-27.5042295
50878,153.1145215,-27.5047715
50881,153.1142253,-27.5050459
50884,153.1117473,-27.5059751
50885,153.1117018,-27.5059181
50887,153.1106734,-27.5077735
50889,153.1109237,-27.5074241
50893,153.1096091,-27.508276
50894,153.109034,-27.5070884
50897,153.1096949,-27.5075223
50900,153.1153979,-27.5051673
50901,153.1155114,-27.5051844
50903,153.1158232,-27.5052385
50905,153.1161581,-27.5052969
50907,153.1163854,-27.5053208
50909,153.1169239,-27.5054034
50911,153.1173424,-27.505581
50913,153.1175294,-27.5057318
50914,153.1156619,-27.5036844
50915,153.1155108,-27.5043545
50917,153.1156762,-27.5036205
50920,153.1111136,-27.5061159
50921,153.1110821,-27.5061194
50922,153.11447,-27.5041928
50923,153.1142761,-27.504171
50925,153.1135535,-27.5040753
50933,153.1126755,-27.5043121
50936,153.1167254,-27.5034194
50937,153.1165935,-27.5045254
50941,153.1158496,-27.5032889
50945,153.1156182,-27.5063046
50947,153.1159443,-27.5063498
50949,153.1162924,-27.5064345
50951,153.1165647,-27.506541
50953,153.1126266,-27.5042485
50955,153.1116562,-27.5037173
50956,153.1088034,-27.5016695
50957,153.1078487,-27.5011098
50958,153.1116879,-27.5036195
50960,153.1119949,-27.5023832
50961,153.1118653,-27.5030192
50962,153.1112251,-27.50557
50963,153.1111883,-27.5056952
50965,153.111766,-27.5033788
50969,153.1114298,-27.5046339
50972,153.1089619,-27.5015695
50973,153.1086633,-27.5019259
50975,153.1124499,-27.5031305
50977,153.1125657,-27.5023735
50979,153.1112055,-27.5022313
50981,153.109566,-27.5021057
50983,153.1092142,-27.5024902
50984,153.1095595,-27.5029574
50985,153.1095264,-27.5029045
50989,153.1088777,-27.5023753
50991,153.1084539,-27.5023092
50993,153.1103637,-27.5040189
50996,153.1109909,-27.5030764
50999,153.1109566,-27.5032134
51002,153.110167,-27.5058446
51003,153.1101326,-27.5048654
51004,153.1087833,-27.5046166
51005,153.1095232,-27.5042259
51006,153.1084873,-27.5037538
51007,153.1091198,-27.5036093
51009,153.1090675,-27.5013093
51013,153.1104588,-27.5028099
51015,153.107975,-27.5059452
51016,153.1070821,-27.5024158
51017,153.1075564,-27.5013934
51018,153.107311,-27.5052213
51019,153.1079618,-27.5050244
51021,153.1079094,-27.5044875
51023,153.1077315,-27.5027668
51025,153.1097035,-27.5064413
51027,153.1103815,-27.5069133
51029,153.1104416,-27.50686
51031,153.1083713,-27.5054317
51032,153.1086667,-27.5043049
51037,153.1130777,-27.5050366
51039,153.1127457,-27.5062119
51042,153.1143555,-27.5058094
51045,153.1141076,-27.5075953
51049,153.1089749,-27.5010729
51051,153.1091023,-27.5009031
51053,153.1076645,-27.5003112
51055,153.1091746,-27.501109
51058,153.1076915,-27.5000085
51059,153.1074993,-27.4996398
51062,153.1058476,-27.500359
51063,153.1057373,-27.500537
51065,153.1038545,-27.4988123
51066,153.104155,-27.4998445
51067,153.1048993,-27.500458
51068,153.1038873,-27.4987806
51069,153.104035,-27.4988401
51070,153.1038847,-27.4989245
51072,153.1040361,-27.4988548
51078,153.1030498,-27.5000775
51079,153.104258,-27.4992354
51081,153.1039567,-27.498938
51082,153.1164099,-27.5004567
51083,153.116084,-27.5012368
51085,153.1160008,-27.5016741
51087,153.1177884,-27.5005753
51089,153.1181753,-27.5005068
51091,153.118369,-27.5010054
51093,153.1188127,-27.500902
51094,153.1140382,-27.5004616
51095,153.1135047,-27.5005017
51097,153.1132545,-27.5005202
51098,153.1151607,-27.5010684
51099,153.1145427,-27.5004282
51103,153.1182315,-27.5003284
51105,153.1186982,-27.5003243
51107,153.1184587,-27.5014866
51108,153.1131547,-27.5105946
51109,153.1137447,-27.510544
51110,153.1099754,-27.5112236
51111,153.110862,-27.5109226
51112,153.1127374,-27.5136364
51113,153.1108335,-27.5132598
51117,153.110649,-27.5135682
51118,153.113794,-27.5133575
51119,153.1155158,-27.5136916
51121,153.118418,-27.514168
51122,153.116328,-27.5152959
51123,153.1165499,-27.5145497
51125,153.1152727,-27.5150832
51128,153.1164202,-27.5144025
51131,153.1167377,-27.5144685
51133,153.1162879,-27.5157307
51134,153.1162177,-27.5157914
51137,153.1164737,-27.5158081
51138,153.1139512,-27.5156622
51139,153.114584,-27.515743
51140,153.1141033,-27.5149351
51142,153.1145011,-27.514965
51145,153.1150922,-27.5150727
51149,153.1149723,-27.5158826
51151,153.115558,-27.5161682
51153,153.1148495,-27.5161661
51155,153.1124155,-27.519929
51157,153.1124155,-27.5197337
51158,153.1123985,-27.5199111
51160,153.1126087,-27.5197802
51161,153.1126817,-27.5198329
51163,153.1139519,-27.519777
51164,153.114861,-27.5192615
51165,153.114391,-27.5196432
51166,153.1128361,-27.5199621
51168,153.1124436,-27.5197056
51169,153.1125244,-27.519632
51171,153.1126312,-27.5194479
51173,153.1125896,-27.5196537
51175,153.1125977,-27.5197287
51176,153.1112821,-27.5237486
51177,153.1097113,-27.5234827
51178,153.1088343,-27.523353
51179,153.1083504,-27.5232792
51181,153.1082689,-27.5232643
51183,153.1078043,-27.5231872
51185,153.1076978,-27.5231644
51186,153.1069884,-27.523084
51187,153.1042875,-27.5227132
51189,153.1083666,-27.5224493
51191,153.1116695,-27.5237196
51193,153.1120759,-27.5239053
51195,153.1118836,-27.5239031
51197,153.1118877,-27.5237163
51198,153.1150137,-27.5283105
51199,153.1154208,-27.5288816
51201,153.1157311,-27.5297015
51202,153.1117511,-27.524422
51203,153.1148507,-27.5280886
51205,153.1149067,-27.5281531
51209,153.1132403,-27.5255032
51211,153.11231,-27.5243462
51213,153.1116773,-27.5239854
51215,153.1116624,-27.5238885
51217,153.1118495,-27.5242567
51218,152.9695509,-27.4440364
51221,152.9685078,-27.4454585
51223,152.9684866,-27.4454303
51224,152.9625204,-27.4446768
51225,152.9629591,-27.4444858
51227,152.9647616,-27.4442573
51229,152.9683971,-27.4462204
51231,152.9630965,-27.444204
51233,152.963311,-27.4418731
51235,152.9641178,-27.4433889
51237,152.9645661,-27.4422341
51240,152.9749925,-27.4465571
51241,152.9744948,-27.4471213
51242,152.9698796,-27.4463448
51243,152.9740489,-27.4471866
51248,152.9746266,-27.4437454
51249,152.9745031,-27.4433259
51251,152.9743237,-27.4479909
51253,152.9746378,-27.4479218
51257,153.1092824,-27.5235047
51259,153.1091669,-27.5233906
51261,153.1092091,-27.5235254
51263,153.1091524,-27.5234949
51264,153.1092827,-27.5233948
51270,153.105821,-27.5208038
51271,153.1063896,-27.5202265
51272,153.1056216,-27.5213341
51274,153.1083923,-27.5197985
51275,153.1089023,-27.5199198
51277,153.1074214,-27.51964
51279,153.1082258,-27.5197754
51281,153.1096635,-27.5199946
51282,153.1103079,-27.5219332
51283,153.1098249,-27.5224745
51285,153.1085452,-27.5224216
51287,153.1104658,-27.5203069
51291,153.107316,-27.5223035
51293,153.1104494,-27.5212371
51297,153.1064351,-27.522216
51300,153.109047,-27.5255369
51301,153.1098025,-27.5248504
51303,153.1095593,-27.5246065
51304,153.1090095,-27.5268986
51305,153.1100749,-27.526557
51307,153.1097862,-27.5262229
51309,153.111092,-27.5247874
51310,153.1108922,-27.5258197
51311,153.1105314,-27.5254855
51313,153.1114281,-27.5249077
51317,153.1099668,-27.5239742
51326,153.1112185,-27.5216739
51327,153.1112274,-27.5216125
51328,153.111108,-27.5224639
51331,153.1106389,-27.5228804
51335,153.1115036,-27.5225208
51337,153.1113462,-27.5232369
51338,153.1113281,-27.5233591
51341,153.111457,-27.5232532
51342,153.1116049,-27.5226347
51345,153.1116386,-27.5224541
51347,153.1116263,-27.521735
51349,153.1127413,-27.5235638
51351,153.1128443,-27.5232898
51353,153.112046,-27.523442
51354,153.1158655,-27.5236627
51355,153.1162603,-27.523442
51356,153.1143705,-27.520517
51357,153.1139806,-27.521231
51358,153.1145811,-27.5225738
51361,153.1166099,-27.5228747
51363,153.1170586,-27.5220871
51365,153.1142174,-27.5217307
51368,153.1117055,-27.5218407
51371,153.1117348,-27.521667
51373,153.1128271,-27.5230538
51375,153.1129044,-27.5230614
51376,153.1130846,-27.5230919
51377,153.1132734,-27.5231247
51378,153.1121405,-27.5229396
51385,153.1131018,-27.5236171
51386,153.1128567,-27.5215721
51389,153.1133613,-27.5224857
51393,153.1139889,-27.5198559
51397,153.1140101,-27.5198926
51401,153.1175821,-27.5221099
51403,153.1178093,-27.5220158
51404,153.1195304,-27.523498
51405,153.1198919,-27.5236898
51407,153.117779,-27.5227324
51411,153.115961,-27.5224697
51415,153.1157183,-27.5250045
51417,153.1172505,-27.5253828
51419,153.1154024,-27.5228736
51422,153.1171519,-27.5253675
51427,153.113689,-27.5232994
51428,153.1163355,-27.5258754
51429,153.1164029,-27.5259667
51432,153.1169498,-27.5267726
51433,153.1176793,-27.5268449
51435,153.1182431,-27.5255877
51437,153.1162619,-27.5266104
51445,153.1178813,-27.523925
51447,153.1156666,-27.5252709
51448,153.1169671,-27.5237436
51449,153.1169168,-27.5238257
51451,153.1170611,-27.5235725
51457,153.1155045,-27.5257884
51459,153.1153835,-27.5267277
51460,153.1151403,-27.5279221
51461,153.1154494,-27.5278516
51463,153.1149399,-27.5280374
51470,153.1186175,-27.5208905
51471,153.1178273,-27.520772
51473,153.1174952,-27.5201499
51475,153.1173217,-27.5195886
51476,153.1208463,-27.5214945
51477,153.1216471,-27.5216566
51479,153.1228379,-27.5207367
51480,153.118363,-27.5198493
51481,153.1196535,-27.5206352
51485,153.1175985,-27.521049
51487,153.11656,-27.5202141
51488,153.1197204,-27.5222952
51489,153.1209296,-27.5227944
51490,153.121159,-27.5237381
51491,153.121007,-27.5242473
51493,153.1212437,-27.5230638
51496,153.1182763,-27.5216402
51497,153.118852,-27.5220061
51505,153.0152648,-27.4599216
51512,153.0153163,-27.4602773
51513,153.0155011,-27.4605329
51515,153.0166605,-27.4616114
51517,153.121052,-27.5207362
51519,153.1213162,-27.5204774
51521,153.1221014,-27.5206084
51523,153.1202546,-27.5204486
51525,153.1216333,-27.5202222
51527,153.1206857,-27.5204264
51530,153.0184319,-27.45680705
51532,153.0182313,-27.45718857
51533,153.0183314,-27.45706046
51535,153.0184104,-27.45689084
51538,153.0174091,-27.4574806
51539,153.0181105,-27.45729336
51542,153.0152694,-27.45995569
51546,153.0152781,-27.46001915
