zone_id,zone_x,zone_y,node_id,node_x,node_y,length_metres,cost_minutes,WKT
30101100101,153.2302572,-27.53685483,81424,153.2297118,-27.5377844,116.2455927,0,"LINESTRING(153.230257204586 -27.5368548285455,153.2297118 -27.5377844)"
30101100102,153.2243988,-27.54542692,55689,153.2244128,-27.5450827,38.16837012,0,"LINESTRING(153.224398832018 -27.5454269169918,153.2244128 -27.5450827)"
30101100103,153.2325772,-27.55129019,237973,153.2331002,-27.5512538,51.81611016,0,"LINESTRING(153.232577157537 -27.5512901888991,153.2331002 -27.5512538)"
30101100104,153.2428744,-27.51896697,174316,153.2429651,-27.5192165,29.06544927,0,"LINESTRING(153.242874443647 -27.5189669677964,153.2429651 -27.5192165)"
30101100105,153.2418903,-27.52732533,267660,153.2410711,-27.5267968,99.89913225,0,"LINESTRING(153.24189033153 -27.5273253298262,153.2410711 -27.5267968)"
30101100106,153.2329579,-27.51412358,174660,153.2335059,-27.5142399,55.65769568,0,"LINESTRING(153.232957875042 -27.5141235792855,153.2335059 -27.5142399)"
30101100107,153.2348448,-27.5169558,174635,153.2354875,-27.5170073,63.75428899,0,"LINESTRING(153.234844784806 -27.5169557950928,153.2354875 -27.5170073)"
30101100108,153.2383418,-27.51822608,174286,153.2384079,-27.5178931,37.47130814,0,"LINESTRING(153.238341835514 -27.5182260836108,153.2384079 -27.5178931)"
30101100109,153.2313207,-27.52172043,163155,153.2298185,-27.5226456,180.3751795,0,"LINESTRING(153.231320719488 -27.521720427865,153.2298185 -27.5226456)"
30101100110,153.2317198,-27.51725469,174693,153.2319628,-27.5173564,26.52566082,0,"LINESTRING(153.231719753066 -27.5172546916985,153.2319628 -27.5173564)"
30101100111,153.2277746,-27.51584831,81674,153.2281682,-27.5159323,39.98465622,0,"LINESTRING(153.227774605571 -27.5158483074425,153.2281682 -27.5159323)"
30101100112,153.2232992,-27.52237019,295840,153.2228742,-27.5230365,84.93608492,0,"LINESTRING(153.223299166513 -27.5223701937657,153.2228742 -27.5230365)"
30101100113,153.2228736,-27.52018219,81630,153.2226927,-27.5206692,56.84841942,0,"LINESTRING(153.222873591564 -27.5201821904516,153.2226927 -27.5206692)"
30101100114,153.2261779,-27.51911863,81660,153.2269719,-27.5190988,78.47316279,0,"LINESTRING(153.226177908901 -27.5191186262224,153.2269719 -27.5190988)"
30101100115,153.2219934,-27.5163722,81595,153.2215839,-27.5169379,74.60609726,0,"LINESTRING(153.221993362097 -27.516372199413,153.2215839 -27.5169379)"
30101100116,153.2187843,-27.51979227,55459,153.2187698,-27.5193552,48.4532512,0,"LINESTRING(153.218784299257 -27.5197922662246,153.2187698 -27.5193552)"
30101100117,153.2139098,-27.51986213,81512,153.2140403,-27.5198548,12.91337902,0,"LINESTRING(153.213909849498 -27.5198621342854,153.2140403 -27.5198548)"
30101100118,153.2142854,-27.51524583,81693,153.2142916,-27.514475,85.41945329,0,"LINESTRING(153.214285407134 -27.5152458327074,153.2142916 -27.514475)"
30101100119,153.2172306,-27.51533147,81547,153.2167371,-27.5159184,81.28591032,0,"LINESTRING(153.217230620555 -27.5153314746514,153.2167371 -27.5159184)"
30101100120,153.2123066,-27.5256421,225558,153.2124224,-27.5252491,45.02661508,0,"LINESTRING(153.212306613581 -27.5256421038701,153.2124224 -27.5252491)"
30101100121,153.2113581,-27.53133758,80281,153.2109712,-27.5319635,79.19275429,0,"LINESTRING(153.211358106728 -27.5313375809367,153.2109712 -27.5319635)"
30101100122,153.2119701,-27.53476411,80298,153.21225,-27.5347948,27.85236799,0,"LINESTRING(153.211970148618 -27.5347641136914,153.21225 -27.5347948)"
30101100123,153.2176287,-27.52500874,79876,153.2177455,-27.5250317,11.82016311,0,"LINESTRING(153.217628656097 -27.5250087353451,153.2177455 -27.5250317)"
30101100124,153.2175699,-27.52821825,79912,153.2176651,-27.5280967,16.43008432,0,"LINESTRING(153.217569855875 -27.5282182505783,153.2176651 -27.5280967)"
30101100125,153.2233216,-27.52451267,80038,153.223245,-27.5249155,45.27529981,0,"LINESTRING(153.223321588128 -27.5245126673971,153.223245 -27.5249155)"
30101100126,153.2213241,-27.52718167,79977,153.2216228,-27.5276023,55.1661386,0,"LINESTRING(153.221324094918 -27.52718167077,153.2216228 -27.5276023)"
30101100127,153.2223151,-27.52954109,79999,153.2223,-27.5300767,59.37121112,0,"LINESTRING(153.222315089141 -27.5295410852282,153.2223 -27.5300767)"
30101100128,153.2254248,-27.52819898,80026,153.2252065,-27.5278768,41.70961752,0,"LINESTRING(153.225424814351 -27.528198978016,153.2252065 -27.5278768)"
30101100129,153.2242886,-27.53199379,80221,153.22415,-27.5322304,29.57977568,0,"LINESTRING(153.224288624132 -27.5319937905887,153.22415 -27.5322304)"
30101100130,153.2328317,-27.5298906,55503,153.2329257,-27.5296667,26.48967276,0,"LINESTRING(153.232831740267 -27.5298905953909,153.2329257 -27.5296667)"
30101100131,153.2282494,-27.53059273,55537,153.2284565,-27.5307222,24.98681643,0,"LINESTRING(153.228249409968 -27.5305927277452,153.2284565 -27.5307222)"
30101100132,153.2323445,-27.52762087,55395,153.2321423,-27.5281538,62.34286479,0,"LINESTRING(153.23234453193 -27.5276208680934,153.2321423 -27.5281538)"
30101100133,153.2293478,-27.52578445,55418,153.2285725,-27.5247977,133.497676,0,"LINESTRING(153.229347764628 -27.5257844451777,153.2285725 -27.5247977)"
30101100134,153.2175514,-27.53121611,80203,153.217944,-27.5310746,41.83673576,0,"LINESTRING(153.217551356294 -27.5312161055684,153.217944 -27.5310746)"
30101100135,153.2229654,-27.53405228,80255,153.2228456,-27.5343803,38.22602754,0,"LINESTRING(153.222965377039 -27.5340522772997,153.2228456 -27.5343803)"
30101100136,153.2168482,-27.53446831,80156,153.2166837,-27.5344692,16.2475889,0,"LINESTRING(153.216848177311 -27.5344683085566,153.2166837 -27.5344692)"
30101100137,153.2231044,-27.53647712,80094,153.2231381,-27.5364883,3.552417312,0,"LINESTRING(153.223104395198 -27.536477118859,153.2231381 -27.5364883)"
30101100138,153.2209383,-27.5389386,55652,153.2212582,-27.539436,63.53303501,0,"LINESTRING(153.220938313334 -27.5389385950377,153.2212582 -27.539436)"
30101100139,153.2230754,-27.54041415,81366,153.2227703,-27.5403803,30.37097531,0,"LINESTRING(153.223075418755 -27.5404141521736,153.2227703 -27.5403803)"
30101100140,153.2212959,-27.54434929,81342,153.2210968,-27.5441214,32.00528501,0,"LINESTRING(153.221295871929 -27.544349289563,153.2210968 -27.5441214)"
30101100141,153.2270733,-27.54096063,81387,153.2270613,-27.5404177,60.17445039,0,"LINESTRING(153.227073265822 -27.5409606267186,153.2270613 -27.5404177)"
30101100142,153.2315066,-27.53949258,81431,153.232641,-27.5390073,124.2853522,0,"LINESTRING(153.231506629369 -27.5394925761622,153.232641 -27.5390073)"
30101100143,153.2392644,-27.53880129,164819,153.2397057,-27.5389875,48.22505507,0,"LINESTRING(153.239264429864 -27.5388012877595,153.2397057 -27.5389875)"
30101100144,153.2156484,-27.53916769,211267,153.2151004,-27.5397254,82.15325191,0,"LINESTRING(153.215648372234 -27.539167685438,153.2151004 -27.5397254)"
30101100145,153.2405,-27.52229659,139285,153.240096,-27.523367,125.1476171,0,"LINESTRING(153.240499950529 -27.5222965875498,153.240096 -27.523367)"
30101100201,153.1773922,-27.52136157,17712,153.1771585,-27.5223115,107.766093,0,"LINESTRING(153.177392207346 -27.5213615675294,153.1771585 -27.5223115)"
30101100202,153.1642603,-27.51577026,154354,153.1660636,-27.512517,402.1233329,0,"LINESTRING(153.164260275103 -27.51577025807,153.1660636 -27.512517)"
30101100203,153.1552118,-27.52190643,88680,153.1557053,-27.5212827,84.58055682,0,"LINESTRING(153.155211821688 -27.5219064294782,153.1557053 -27.5212827)"
30101100204,153.1327884,-27.49847081,35629,153.1318606,-27.5029483,504.5569275,0,"LINESTRING(153.1327884357 -27.4984708063561,153.1318606 -27.5029483)"
30101100205,153.1639922,-27.50706168,35028,153.1627089,-27.5077256,146.5924425,0,"LINESTRING(153.16399217414 -27.5070616841951,153.1627089 -27.5077256)"
30101100206,153.1809989,-27.48780256,136832,153.1807156,-27.487348,57.62859184,0,"LINESTRING(153.180998916499 -27.4878025581818,153.1807156 -27.487348)"
30101100207,153.1690463,-27.50029817,66825,153.1698374,-27.4973066,340.5912926,0,"LINESTRING(153.169046339696 -27.5002981699026,153.1698374 -27.4973066)"
30101100208,153.1460094,-27.49327098,299422,153.1467818,-27.4899633,374.3921439,0,"LINESTRING(153.146009361134 -27.4932709783841,153.1467818 -27.4899633)"
30101100209,153.1582719,-27.49737125,128660,153.1598138,-27.4957575,234.9300515,0,"LINESTRING(153.158271884568 -27.4973712467419,153.1598138 -27.4957575)"
30101100210,153.1446371,-27.50278531,190472,153.1457235,-27.5088935,685.3169452,0,"LINESTRING(153.14463710815 -27.5027853086341,153.1457235 -27.5088935)"
30101100211,153.133991,-27.5199715,188175,153.1317754,-27.5227923,381.5961401,0,"LINESTRING(153.133990987754 -27.5199714969569,153.1317754 -27.5227923)"
30101100212,153.1269591,-27.49439739,233106,153.126361,-27.4942347,61.786569,0,"LINESTRING(153.126959053903 -27.4943973897912,153.126361 -27.4942347)"
30101100213,153.1257666,-27.49090986,64157,153.1255349,-27.4909552,23.44567271,0,"LINESTRING(153.125766644376 -27.4909098601519,153.1255349 -27.4909552)"
30101100214,153.1261533,-27.48692459,35093,153.1267419,-27.4861904,100.009793,0,"LINESTRING(153.126153331439 -27.4869245865792,153.1267419 -27.4861904)"
30101100215,153.1233789,-27.48656419,64173,153.1232656,-27.4864884,13.99258016,0,"LINESTRING(153.123378852967 -27.4865641876886,153.1232656 -27.4864884)"
30101100216,153.1214459,-27.48185013,145754,153.1212168,-27.4817702,24.3150155,0,"LINESTRING(153.121445929286 -27.4818501294338,153.1212168 -27.4817702)"
30101100217,153.1871077,-27.51041734,213381,153.1868819,-27.5099915,52.19593224,0,"LINESTRING(153.187107700943 -27.5104173379986,153.1868819 -27.5099915)"
30101100218,153.1243624,-27.48333048,70606,153.1242179,-27.4829292,46.70287736,0,"LINESTRING(153.124362380251 -27.4833304829069,153.1242179 -27.4829292)"
30101100219,153.1301602,-27.49068498,127991,153.1300661,-27.4903521,38.04086507,0,"LINESTRING(153.130160201818 -27.4906849790016,153.1300661 -27.4903521)"
30101100220,153.1281688,-27.4871139,64131,153.1277182,-27.487082,44.67336382,0,"LINESTRING(153.12816883351 -27.4871139046598,153.1277182 -27.487082)"
30101100221,153.1324749,-27.48703099,64067,153.1325182,-27.4871737,16.38246036,0,"LINESTRING(153.13247490725 -27.4870309893607,153.1325182 -27.4871737)"
30101100301,153.2166398,-27.48428828,217415,153.2160114,-27.4835865,99.52008258,0,"LINESTRING(153.216639814221 -27.484288276428,153.2160114 -27.4835865)"
30101100302,153.2125423,-27.49113569,39725,153.2133256,-27.49198,121.4268468,0,"LINESTRING(153.212542321928 -27.4911356944652,153.2133256 -27.49198)"
30101100303,153.2178187,-27.49569037,212311,153.2176694,-27.4958185,20.47415877,0,"LINESTRING(153.21781868334 -27.4956903726363,153.2176694 -27.4958185)"
30101100304,153.2259671,-27.49593733,211491,153.2248867,-27.4960249,107.2007168,0,"LINESTRING(153.225967100704 -27.4959373254644,153.2248867 -27.4960249)"
30101100305,153.210076,-27.49524142,213328,153.2105515,-27.4952958,47.37342663,0,"LINESTRING(153.21007598571 -27.4952414184533,153.2105515 -27.4952958)"
30101100306,153.205123,-27.49456846,240227,153.2048992,-27.4946966,26.28314662,0,"LINESTRING(153.20512302577 -27.4945684645095,153.2048992 -27.4946966)"
30101100307,153.2064509,-27.49924202,81904,153.2070801,-27.4989149,71.97138691,0,"LINESTRING(153.206450866645 -27.4992420214037,153.2070801 -27.4989149)"
30101100308,153.2037931,-27.50184413,312145,153.2031837,-27.5016765,63.01270986,0,"LINESTRING(153.203793072979 -27.501844133694,153.2031837 -27.5016765)"
30101100309,153.2003072,-27.49716384,213229,153.1994768,-27.4970272,83.44260131,0,"LINESTRING(153.200307216643 -27.4971638380494,153.1994768 -27.4970272)"
30101100310,153.1955357,-27.49255006,39431,153.1949218,-27.4928203,67.65582313,0,"LINESTRING(153.195535731734 -27.4925500641645,153.1949218 -27.4928203)"
30101100311,153.210891,-27.50791135,82046,153.2107966,-27.508043,17.31631136,0,"LINESTRING(153.210891019942 -27.5079113495,153.2107966 -27.508043)"
30101100312,153.2203584,-27.50470036,81775,153.2205641,-27.5049446,33.8488004,0,"LINESTRING(153.220358368012 -27.5047003560455,153.2205641 -27.5049446)"
30101100313,153.2173369,-27.50426242,81822,153.2170107,-27.5043431,33.45140757,0,"LINESTRING(153.217336932387 -27.5042624162417,153.2170107 -27.5043431)"
30101100314,153.2173061,-27.50756439,82032,153.2173455,-27.507236,36.59679853,0,"LINESTRING(153.217306087357 -27.507564386538,153.2173455 -27.507236)"
30101100315,153.2176058,-27.50989821,82028,153.217869,-27.5101517,38.27936217,0,"LINESTRING(153.21760579571 -27.5098982099627,153.217869 -27.5101517)"
30101100316,153.2124049,-27.50361776,218792,153.2128076,-27.5030046,78.74003613,0,"LINESTRING(153.212404871355 -27.503617756091,153.2128076 -27.5030046)"
30101100317,153.2123623,-27.48531638,69977,153.2123895,-27.4860032,76.15445457,0,"LINESTRING(153.212362276398 -27.4853163839396,153.2123895 -27.4860032)"
30101100318,153.2165467,-27.51204424,81740,153.2164719,-27.5118002,28.03488723,0,"LINESTRING(153.216546710151 -27.5120442446119,153.2164719 -27.5118002)"
30101100319,153.2112648,-27.51202191,81762,153.2107456,-27.512131,52.6987065,0,"LINESTRING(153.211264758232 -27.5120219112435,153.2107456 -27.512131)"
30101100320,153.2071536,-27.51217726,81712,153.2076407,-27.5118052,63.36828502,0,"LINESTRING(153.207153638304 -27.5121772577926,153.2076407 -27.5118052)"
30101100321,153.2137715,-27.49966356,211853,153.2138911,-27.4991627,56.74623329,0,"LINESTRING(153.213771453797 -27.4996635599853,153.2138911 -27.4991627)"
30101100322,153.2171278,-27.49849809,195064,153.2167915,-27.49884,50.39798891,0,"LINESTRING(153.217127827204 -27.4984980876766,153.2167915 -27.49884)"
30101100323,153.2200716,-27.50038323,82290,153.220091,-27.5002397,16.01964172,0,"LINESTRING(153.22007161972 -27.5003832300294,153.220091 -27.5002397)"
30101100324,153.2269484,-27.50306794,324703,153.2269876,-27.5027623,34.08972955,0,"LINESTRING(153.226948371146 -27.5030679419813,153.2269876 -27.5027623)"
30101100325,153.2232401,-27.50356895,81808,153.2237636,-27.503102,73.16303309,0,"LINESTRING(153.223240118812 -27.5035689499284,153.2237636 -27.503102)"
30101100326,153.1965807,-27.50428314,212179,153.1961668,-27.5043567,41.69958894,0,"LINESTRING(153.196580684761 -27.5042831447466,153.1961668 -27.5043567)"
30101100327,153.2249245,-27.51116031,240046,153.2244347,-27.5111546,48.39903242,0,"LINESTRING(153.224924516162 -27.5111603075805,153.2244347 -27.5111546)"
30101100328,153.21786,-27.49618851,212271,153.2182209,-27.4962968,37.62316616,0,"LINESTRING(153.217860044331 -27.4961885077259,153.2182209 -27.4962968)"
30101100329,153.2272698,-27.48613189,69835,153.2277202,-27.486608,69.0232285,0,"LINESTRING(153.227269841168 -27.4861318946862,153.2277202 -27.486608)"
30101100330,153.2257072,-27.48830778,69844,153.2255154,-27.4887055,47.97361537,0,"LINESTRING(153.225707160004 -27.4883077769069,153.2255154 -27.4887055)"
30101100331,153.2242183,-27.48466878,69856,153.2240305,-27.4845025,26.15578802,0,"LINESTRING(153.224218348845 -27.4846687763289,153.2240305 -27.4845025)"
30101100332,153.2267875,-27.4914374,212997,153.2269592,-27.4913354,20.38398601,0,"LINESTRING(153.226787539196 -27.4914373978623,153.2269592 -27.4913354)"
30101100333,153.223682,-27.49266144,82490,153.2237162,-27.492878,24.2334717,0,"LINESTRING(153.223682015247 -27.4926614438976,153.2237162 -27.492878)"
30101100334,153.2193225,-27.49307859,217315,153.2191475,-27.4932867,28.82388857,0,"LINESTRING(153.219322492262 -27.4930785936382,153.2191475 -27.4932867)"
30101100335,153.221815,-27.48737221,69909,153.2215983,-27.4868533,61.35795745,0,"LINESTRING(153.221814959728 -27.487372209385,153.2215983 -27.4868533)"
30101100336,153.2176136,-27.48967981,136891,153.2176174,-27.489602,8.630097434,0,"LINESTRING(153.217613605899 -27.4896798075093,153.2176174 -27.489602)"
30101100401,153.2057802,-27.52468445,79700,153.2058174,-27.5237233,106.5697511,0,"LINESTRING(153.205780239866 -27.5246844474725,153.2058174 -27.5237233)"
30101100402,153.2086095,-27.52572379,79719,153.208413,-27.5259669,33.2061701,0,"LINESTRING(153.208609524139 -27.525723790904,153.208413 -27.5259669)"
30101100403,153.1879147,-27.52418408,79614,153.1884698,-27.5242852,55.96698159,0,"LINESTRING(153.187914747945 -27.5241840831836,153.1884698 -27.5242852)"
30101100404,153.1875413,-27.53101715,188542,153.187777,-27.5313835,46.80102747,0,"LINESTRING(153.187541264157 -27.5310171476722,153.187777 -27.5313835)"
30101100405,153.1855791,-27.53275241,55173,153.1864368,-27.5326749,85.15749003,0,"LINESTRING(153.185579129135 -27.5327524113604,153.1864368 -27.5326749)"
30101100406,153.210806,-27.51741689,81524,153.2105722,-27.5173944,23.23342257,0,"LINESTRING(153.210806007544 -27.5174168888859,153.2105722 -27.5173944)"
30101100407,153.1961595,-27.51968689,166436,153.1956587,-27.519826,51.81860398,0,"LINESTRING(153.196159464252 -27.5196868923225,153.1956587 -27.519826)"
30101100408,153.2029641,-27.52025995,188617,153.2026633,-27.5202036,30.36430756,0,"LINESTRING(153.202964080071 -27.5202599517644,153.2026633 -27.5202036)"
30101100409,153.2053238,-27.51782973,79791,153.2047735,-27.5179379,55.67384119,0,"LINESTRING(153.205323806793 -27.5178297302443,153.2047735 -27.5179379)"
30101100410,153.208008,-27.51843039,79784,153.2081448,-27.518146,34.28945164,0,"LINESTRING(153.20800801134 -27.5184303925937,153.2081448 -27.518146)"
30101100411,153.2015667,-27.52348161,229021,153.2015497,-27.5235218,4.759617158,0,"LINESTRING(153.201566708153 -27.523481613243,153.2015497 -27.5235218)"
30101100412,153.2032306,-27.54802915,222780,153.2037863,-27.5476748,67.48326391,0,"LINESTRING(153.203230632428 -27.5480291513583,153.2037863 -27.5476748)"
30101100413,153.2069501,-27.54540435,81122,153.206961,-27.5454564,5.867467607,0,"LINESTRING(153.206950088306 -27.5454043512561,153.206961 -27.5454564)"
30101100414,153.1959011,-27.53909522,81264,153.1963604,-27.5389616,47.72721649,0,"LINESTRING(153.195901058726 -27.5390952161562,153.1963604 -27.5389616)"
30101100415,153.2096584,-27.5488727,80983,153.2093012,-27.5488301,35.59177976,0,"LINESTRING(153.209658371834 -27.548872701546,153.2093012 -27.5488301)"
30101100416,153.2120703,-27.55024048,195299,153.2117146,-27.5502614,35.20480417,0,"LINESTRING(153.212070268398 -27.5502404777427,153.2117146 -27.5502614)"
30101100417,153.2124043,-27.54684433,80694,153.2118364,-27.5467617,56.83643721,0,"LINESTRING(153.212404324769 -27.5468443262049,153.2118364 -27.5467617)"
30101100418,153.1879732,-27.5409124,68467,153.187209,-27.5408714,75.61966696,0,"LINESTRING(153.187973187622 -27.5409123963158,153.187209 -27.5408714)"
30101100419,153.1924669,-27.54152644,81253,153.1927298,-27.5413969,29.67166913,0,"LINESTRING(153.192466899226 -27.5415264444099,153.1927298 -27.5413969)"
30101100420,153.195021,-27.54350784,80583,153.1952727,-27.5435165,24.87534967,0,"LINESTRING(153.195021044692 -27.5435078353177,153.1952727 -27.5435165)"
30101100421,153.1987881,-27.54277492,80504,153.1989463,-27.5424511,39.13631834,0,"LINESTRING(153.19878814638 -27.5427749223142,153.1989463 -27.5424511)"
30101100422,153.1806126,-27.53802753,68300,153.1832341,-27.5370627,280.1530869,0,"LINESTRING(153.18061258196 -27.538027528352,153.1832341 -27.5370627)"
30101100423,153.1989439,-27.53438817,68225,153.1992689,-27.5348436,59.81423522,0,"LINESTRING(153.198943882662 -27.5343881660344,153.1992689 -27.5348436)"
30101100424,153.196324,-27.54583636,80550,153.1964537,-27.545897,14.46640699,0,"LINESTRING(153.196323996912 -27.5458363576466,153.1964537 -27.545897)"
30101100425,153.204333,-27.55099138,132812,153.2039397,-27.5509828,38.85723861,0,"LINESTRING(153.20433300727 -27.5509913790759,153.2039397 -27.5509828)"
30101100426,153.2046144,-27.55785992,269917,153.2050905,-27.5568847,117.8532673,0,"LINESTRING(153.20461438879 -27.5578599222086,153.2050905 -27.5568847)"
30101100428,153.2027464,-27.53854199,68277,153.2026835,-27.5381535,43.49520714,0,"LINESTRING(153.202746377486 -27.5385419909701,153.2026835 -27.5381535)"
30101100429,153.2034535,-27.53561019,168027,153.2028518,-27.5346348,123.3470472,0,"LINESTRING(153.203453451691 -27.5356101912449,153.2028518 -27.5346348)"
30101100430,153.2132084,-27.55926163,243959,153.2136738,-27.5598877,83.21869783,0,"LINESTRING(153.213208435559 -27.5592616260093,153.2136738 -27.5598877)"
30101100431,153.2235062,-27.56304521,80835,153.2229682,-27.5643134,150.2407844,0,"LINESTRING(153.223506235562 -27.5630452080447,153.2229682 -27.5643134)"
30101100432,153.1894975,-27.55044396,80454,153.1884149,-27.5483794,252.5327192,0,"LINESTRING(153.189497489676 -27.5504439636132,153.1884149 -27.5483794)"
30101100433,153.1972429,-27.55334636,81160,153.1975191,-27.5538317,60.30319884,0,"LINESTRING(153.197242930237 -27.5533463559959,153.1975191 -27.5538317)"
30101100434,153.186411,-27.53619671,68307,153.1875809,-27.5360676,116.4425747,0,"LINESTRING(153.186411022672 -27.5361967101253,153.1875809 -27.5360676)"
30101100435,153.1875578,-27.53873952,68439,153.1876474,-27.5387707,9.502524682,0,"LINESTRING(153.187557783897 -27.5387395183746,153.1876474 -27.5387707)"
30101100436,153.1921491,-27.53885674,81239,153.192586,-27.5387007,46.49277814,0,"LINESTRING(153.192149078717 -27.5388567358782,153.192586 -27.5387007)"
30101100437,153.201739,-27.52952813,80324,153.2019139,-27.529548,17.41981649,0,"LINESTRING(153.20173897483 -27.5295281307543,153.2019139 -27.529548)"
30101100439,153.2029952,-27.54394026,80650,153.2025325,-27.5440378,46.96077179,0,"LINESTRING(153.202995178424 -27.5439402629396,153.2025325 -27.5440378)"
30101100440,153.2054139,-27.5417065,81074,153.2053982,-27.541868,17.96327997,0,"LINESTRING(153.205413926337 -27.5417065014787,153.2053982 -27.541868)"
30101100441,153.1948247,-27.52964802,226418,153.1945859,-27.5295063,28.3430006,0,"LINESTRING(153.194824748942 -27.5296480154801,153.1945859 -27.5295063)"
30101100442,153.192673,-27.53448404,277143,153.1934254,-27.5349173,88.47712457,0,"LINESTRING(153.192673048958 -27.5344840376488,153.1934254 -27.5349173)"
30101100443,153.1954053,-27.53351369,68195,153.1949569,-27.5336992,48.83033562,0,"LINESTRING(153.195405284553 -27.5335136881476,153.1949569 -27.5336992)"
30101100444,153.1994007,-27.53791049,81274,153.1997336,-27.5381929,45.39721685,0,"LINESTRING(153.199400660188 -27.5379104900191,153.1997336 -27.5381929)"
30101100445,153.1907059,-27.52690698,272225,153.1906794,-27.5269225,3.133691973,0,"LINESTRING(153.190705919879 -27.5269069833885,153.1906794 -27.5269225)"
30101100446,153.1909768,-27.52939091,322468,153.1910197,-27.529341,6.967776462,0,"LINESTRING(153.190976793111 -27.5293909070912,153.1910197 -27.529341)"
30101100447,153.2149257,-27.54536244,287099,153.2148771,-27.5466533,143.1232993,0,"LINESTRING(153.214925747161 -27.5453624433957,153.2148771 -27.5466533)"
30101100448,153.2268816,-27.555658,237915,153.2261226,-27.5559194,80.36163124,0,"LINESTRING(153.226881590193 -27.5556579996485,153.2261226 -27.5559194)"
30101100501,153.2002485,-27.47733263,70138,153.2003417,-27.4773252,9.247153912,0,"LINESTRING(153.200248508074 -27.4773326349411,153.2003417 -27.4773252)"
30101100502,153.2029014,-27.48185006,70163,153.2028994,-27.482488,70.69124448,0,"LINESTRING(153.202901427046 -27.4818500591506,153.2028994 -27.482488)"
30101100503,153.207853,-27.48382049,70199,153.2076677,-27.4838773,19.36256811,0,"LINESTRING(153.207852981472 -27.4838204922282,153.2076677 -27.4838773)"
30101100504,153.2100839,-27.48818666,71424,153.2099598,-27.4884492,31.57073969,0,"LINESTRING(153.210083877904 -27.4881866606992,153.2099598 -27.4884492)"
30101100505,153.2060714,-27.48653819,212111,153.2063197,-27.4862692,38.60948153,0,"LINESTRING(153.206071370287 -27.4865381850632,153.2063197 -27.4862692)"
30101100506,153.2021308,-27.4849545,213073,153.2028767,-27.4850121,73.99336083,0,"LINESTRING(153.202130763831 -27.4849544989027,153.2028767 -27.4850121)"
30101100507,153.1991678,-27.48848801,19685,153.1992975,-27.4884675,13.01498989,0,"LINESTRING(153.199167823094 -27.4884880114917,153.1992975 -27.4884675)"
30101100508,153.2024112,-27.48788194,39584,153.2026728,-27.4873913,60.20185419,0,"LINESTRING(153.202411200721 -27.4878819406526,153.2026728 -27.4873913)"
30101100509,153.2054016,-27.49086662,39561,153.205628,-27.4907502,25.82967438,0,"LINESTRING(153.20540155222 -27.4908666151735,153.205628 -27.4907502)"
30101100510,153.1936672,-27.48532013,198484,153.193566,-27.485537,26.02932015,0,"LINESTRING(153.193667200471 -27.4853201331097,153.193566 -27.485537)"
30101100601,153.2301436,-27.48510931,214568,153.2294979,-27.4837487,163.7171002,0,"LINESTRING(153.230143565616 -27.4851093075243,153.2294979 -27.4837487)"
30101100602,153.2305975,-27.50643151,82184,153.2308896,-27.5070533,74.70317735,0,"LINESTRING(153.230597463477 -27.5064315122482,153.2308896 -27.5070533)"
30101100603,153.2420382,-27.50835368,82110,153.2412579,-27.5077385,102.9122994,0,"LINESTRING(153.242038190628 -27.5083536825692,153.2412579 -27.5077385)"
30101100604,153.238058,-27.47513957,214639,153.2393239,-27.4734433,225.7960111,0,"LINESTRING(153.238058037318 -27.475139567972,153.2393239 -27.4734433)"
30101100605,153.2390974,-27.48423345,136628,153.239849,-27.4852101,131.2615509,0,"LINESTRING(153.239097389801 -27.4842334531478,153.239849 -27.4852101)"
30101100606,153.234845,-27.49056719,213425,153.2350731,-27.4901655,49.89205773,0,"LINESTRING(153.234845043327 -27.490567191455,153.2350731 -27.4901655)"
30101100607,153.2409345,-27.48949459,56235,153.2408423,-27.4895061,9.197268699,0,"LINESTRING(153.240934470825 -27.4894945936654,153.2408423 -27.4895061)"
30101100609,153.2409686,-27.50406357,82402,153.2411978,-27.5046248,66.18536349,0,"LINESTRING(153.240968628325 -27.5040635655828,153.2411978 -27.5046248)"
30101100610,153.2386486,-27.50798675,56077,153.2375427,-27.5071182,145.6083339,0,"LINESTRING(153.238648550211 -27.5079867500381,153.2375427 -27.5071182)"
30101100611,153.2378884,-27.49597345,82330,153.2371552,-27.4963568,83.98889007,0,"LINESTRING(153.237888425983 -27.4959734478339,153.2371552 -27.4963568)"
30101100612,153.2427872,-27.49726419,56121,153.2427239,-27.4971674,12.41564329,0,"LINESTRING(153.242787184257 -27.4972641934136,153.2427239 -27.4971674)"
30101100613,153.2416631,-27.50048312,82386,153.2414382,-27.5006051,26.01327273,0,"LINESTRING(153.241663129726 -27.5004831179027,153.2414382 -27.5006051)"
30101100614,153.2338445,-27.49994789,139337,153.2340517,-27.499937,20.51385289,0,"LINESTRING(153.233844455027 -27.4999478899397,153.2340517 -27.499937)"
30101100615,153.2401612,-27.51242726,174276,153.2397214,-27.5120882,57.44019973,0,"LINESTRING(153.240161155356 -27.5124272573319,153.2397214 -27.5120882)"
30101100616,153.2324638,-27.51089518,82079,153.2321599,-27.5113697,60.55386561,0,"LINESTRING(153.232463847916 -27.5108951778236,153.2321599 -27.5113697)"
